"","mutO","mutX","MSE"
"PAX7",1,257,1655490.0784846
"PLEKHA8",1,257,1655490.0784846
"TAF5L",1,257,1655490.0784846
"C5orf45",1,257,1655490.0784846
"IGKV1D-42",1,257,1655490.0784846
"RASGRP4",1,257,1655490.0784846
"RAB40C",1,257,1655490.0784846
"PLA2G3",1,257,1655490.0784846
"MBP",1,257,1655490.0784846
"GCOM1",1,257,1655490.0784846
"PTPN21",1,257,1655490.0784846
"SF3A1",1,257,1655490.0784846
"UBXN2A",1,257,1655490.0784846
"TAGLN",1,257,1655490.0784846
"SEZ6L",1,257,1655490.0784846
"FAM227A",1,257,1655490.0784846
"CLRN3",1,257,1655490.0784846
"HOXD8",1,257,1655490.0784846
"KBTBD12",1,257,1655490.0784846
"SAE1",1,257,1655490.0784846
"C16orf53",1,257,1655490.0784846
"AASDH",1,257,1655490.0784846
"CORO1B",1,257,1655490.0784846
"HBA2",1,257,1655490.0784846
"MBL1P",1,257,1655490.0784846
"BTBD18",1,257,1655490.0784846
"CAMKMT",1,257,1655490.0784846
"CAPZB",1,257,1655490.0784846
"FNDC3B",1,257,1655490.0784846
"IL5RA",1,257,1655490.0784846
"LTBR",1,257,1655490.0784846
"MKS1",1,257,1655490.0784846
"MLF1",1,257,1655490.0784846
"MPG",1,257,1655490.0784846
"MTMR14",1,257,1655490.0784846
"NEURL2",1,257,1655490.0784846
"SCNN1A",1,257,1655490.0784846
"SPRYD3",1,257,1655490.0784846
"WDR45",1,257,1655490.0784846
"COPB1",1,257,1655490.0784846
"VASN",1,257,1655490.0784846
"ADRB2",1,257,1655490.0784846
"FGD1",1,257,1655490.0784846
"OR6K3",1,257,1655490.0784846
"CUL2",1,257,1655490.0784846
"NARS",1,257,1655490.0784846
"PSTPIP2",1,257,1655490.0784846
"CNN3",1,257,1655490.0784846
"C9orf135",1,257,1655490.0784846
"SULT1C3",1,257,1655490.0784846
"ADRB3",1,257,1655490.0784846
"VAX1",1,257,1655490.0784846
"JMJD6",1,257,1655490.0784846
"TRNAU1AP",1,257,1655490.0784846
"MRPL46",1,257,1655490.0784846
"TPRKB",1,257,1655490.0784846
"SCNN1B",1,257,1655490.0784846
"GPR26",1,257,1655490.0784846
"FILIP1L",1,257,1655490.0784846
"MMP17",1,257,1655490.0784846
"SLC2A10",1,257,1655490.0784846
"WIPF1",1,257,1655490.0784846
"CYB561D2",1,257,1655490.0784846
"INPP5A",1,257,1655490.0784846
"SLAMF6",1,257,1655490.0784846
"CDT1",1,257,1655490.0784846
"ALX4",1,257,1655490.0784846
"DCX",1,257,1655490.0784846
"INCA1",1,257,1655490.0784846
"NUP54",1,257,1655490.0784846
"LDHA",1,257,1655490.0784846
"ERLIN2",1,257,1655490.0784846
"TBX1",1,257,1655490.0784846
"RNF212",1,257,1655490.0784846
"CHST12",1,257,1655490.0784846
"ATP5L",1,257,1655490.0784846
"C11orf71",1,257,1655490.0784846
"C1orf228",1,257,1655490.0784846
"C21orf33",1,257,1655490.0784846
"C22orf31",1,257,1655490.0784846
"C22orf42",1,257,1655490.0784846
"CDK2AP2",1,257,1655490.0784846
"CENPH",1,257,1655490.0784846
"CKM",1,257,1655490.0784846
"CRYBA1",1,257,1655490.0784846
"CTSK",1,257,1655490.0784846
"DUS1L",1,257,1655490.0784846
"ENSG00000253981",1,257,1655490.0784846
"ENSG00000258466",1,257,1655490.0784846
"EXOSC8",1,257,1655490.0784846
"FAM43A",1,257,1655490.0784846
"FEZF1",1,257,1655490.0784846
"FLJ45139",1,257,1655490.0784846
"GADD45G",1,257,1655490.0784846
"GALM",1,257,1655490.0784846
"GPR146",1,257,1655490.0784846
"GPR150",1,257,1655490.0784846
"HAX1",1,257,1655490.0784846
"HSPA6",1,257,1655490.0784846
"HYAL3",1,257,1655490.0784846
"IER3",1,257,1655490.0784846
"IGHV1OR21-1",1,257,1655490.0784846
"IGKV3D-15",1,257,1655490.0784846
"IGLV3-32",1,257,1655490.0784846
"IL8",1,257,1655490.0784846
"IRF2",1,257,1655490.0784846
"JDP2",1,257,1655490.0784846
"KIF25-AS1",1,257,1655490.0784846
"KRT37",1,257,1655490.0784846
"LACC1",1,257,1655490.0784846
"LEMD1",1,257,1655490.0784846
"LINC00226",1,257,1655490.0784846
"LIPJ",1,257,1655490.0784846
"LRRC24",1,257,1655490.0784846
"LRRC45",1,257,1655490.0784846
"MCM8",1,257,1655490.0784846
"MIR181D",1,257,1655490.0784846
"MIR3911",1,257,1655490.0784846
"MNX1",1,257,1655490.0784846
"MOAP1",1,257,1655490.0784846
"MSX1",1,257,1655490.0784846
"MT1DP",1,257,1655490.0784846
"NKX2-5",1,257,1655490.0784846
"OR5P3",1,257,1655490.0784846
"PABPN1L",1,257,1655490.0784846
"PCBP3",1,257,1655490.0784846
"PDX1",1,257,1655490.0784846
"PDZD9",1,257,1655490.0784846
"PPAPDC3",1,257,1655490.0784846
"PPIE",1,257,1655490.0784846
"PRLHR",1,257,1655490.0784846
"PSPC1",1,257,1655490.0784846
"PYGO2",1,257,1655490.0784846
"RABL6",1,257,1655490.0784846
"RHPN1",1,257,1655490.0784846
"RLN1",1,257,1655490.0784846
"RNF26",1,257,1655490.0784846
"RNF38",1,257,1655490.0784846
"S100A14",1,257,1655490.0784846
"SIRPD",1,257,1655490.0784846
"SLC16A3",1,257,1655490.0784846
"SNORA3",1,257,1655490.0784846
"SNORD20",1,257,1655490.0784846
"STC1",1,257,1655490.0784846
"STK16",1,257,1655490.0784846
"STK32C",1,257,1655490.0784846
"TMEM206",1,257,1655490.0784846
"TOMM40L",1,257,1655490.0784846
"TP53INP2",1,257,1655490.0784846
"UPK3B",1,257,1655490.0784846
"UTS2R",1,257,1655490.0784846
"WNT7B",1,257,1655490.0784846
"XCL1",1,257,1655490.0784846
"ZNF222",1,257,1655490.0784846
"SEPT12",2,256,1655492.49271742
"PORCN",3,255,1655495.17093783
"EFCAB13",3,255,1655495.17093783
"PLOD3",4,254,1655504.31898157
"MAN2A2",4,254,1655509.59750961
"DBC1",6,252,1655509.98814138
"IL1RAPL1",3,255,1655528.54597963
"HLA-A",4,254,1655530.61023622
"CSMD1",16,242,1655535.95819719
"IFI16",5,253,1655539.33422802
"COL6A5",9,249,1655548.42880566
"XPNPEP2",2,256,1655551.91447129
"RICTOR",2,256,1655551.91447129
"PSEN2",2,256,1655566.73084726
"UBE3D",2,256,1655566.73084726
"KLF7",2,256,1655566.73084726
"FAM114A2",4,254,1655567.44990997
"SRGAP2",5,253,1655577.04161534
"TMA16",2,256,1655581.53159823
"PALD1",2,256,1655588.92611434
"ADAMTS1",4,254,1655593.78624184
"NOL8",2,256,1655611.08622517
"APBA1",2,256,1655611.08622517
"TRIM42",4,254,1655614.75468473
"SCAPER",3,255,1655622.44708922
"ADAMTS3",4,254,1655625.22709516
"SLC5A7",1,257,1655626.02186831
"UHRF1",1,257,1655626.02186831
"BARX2",1,257,1655626.02186831
"IL17RD",1,257,1655626.02186831
"ANKRD16",1,257,1655626.02186831
"MLEC",1,257,1655626.02186831
"ZNF729",3,255,1655628.47910017
"OR7A5",2,256,1655633.21117975
"CCDC132",3,255,1655634.50849673
"RNF157",1,257,1655636.42457696
"BBOX1",1,257,1655636.42457696
"MTERFD1",1,257,1655636.42457696
"ADH1B",1,257,1655636.42457696
"CD1C",1,257,1655636.42457696
"GABPA",1,257,1655636.42457696
"HIST2H2BF",1,257,1655636.42457696
"IFNE",1,257,1655636.42457696
"MGC16275",1,257,1655636.42457696
"MIR648",1,257,1655636.42457696
"NDUFS2",5,253,1655638.10030946
"OR6K2",2,256,1655647.94161822
"NSUN7",2,256,1655647.94161822
"DENND2D",3,255,1655652.58100015
"GOLGA8DP",3,255,1655658.5999392
"OXCT2",3,255,1655658.5999392
"GUCY1A2",3,255,1655658.5999392
"COL20A1",5,253,1655661.51327634
"TAF6L",2,256,1655662.65643169
"MLLT10",3,255,1655664.61626387
"CREBRF",3,255,1655664.61626387
"PDE4DIP",4,254,1655667.0379967
"PPARGC1A",2,256,1655670.00797905
"SZT2",4,254,1655677.47103705
"SEZ6L2",3,255,1655682.6495516
"ARHGEF7",2,256,1655684.69935501
"ARMC10",2,256,1655684.69935501
"GALR1",2,256,1655684.69935501
"ANO5",4,254,1655687.89620338
"FAM75A6",3,255,1655700.65930993
"CTC1",3,255,1655700.65930993
"ZFHX2",1,257,1655709.02563871
"EZH2",1,257,1655709.02563871
"C4orf3",1,257,1655709.02563871
"CLUAP1",1,257,1655709.02563871
"ETV3",1,257,1655709.02563871
"EXO1",1,257,1655709.02563871
"TOP3A",1,257,1655709.02563871
"NTRK2",1,257,1655709.02563871
"ZKSCAN2",1,257,1655709.02563871
"ZNF700",1,257,1655709.02563871
"RDH11",1,257,1655709.02563871
"C2orf15",1,257,1655709.02563871
"MTMR6",1,257,1655709.02563871
"TANK",1,257,1655709.02563871
"IFNAR1",1,257,1655709.02563871
"ZCCHC9",1,257,1655709.02563871
"FKTN",1,257,1655709.02563871
"CYP1B1",1,257,1655709.02563871
"FBXO3",1,257,1655709.02563871
"LMAN2",1,257,1655709.02563871
"MFAP1",1,257,1655709.02563871
"ZNF22",1,257,1655709.02563871
"NAT9",1,257,1655709.02563871
"STK17A",1,257,1655709.02563871
"SNX2",1,257,1655709.02563871
"KRT84",1,257,1655709.02563871
"MRPS35",1,257,1655709.02563871
"RAC2",1,257,1655709.02563871
"DRG1",1,257,1655709.02563871
"CDC25A",1,257,1655709.02563871
"CLC",1,257,1655709.02563871
"FLJ35390",1,257,1655709.02563871
"FSBP",1,257,1655709.02563871
"GABRB3",1,257,1655709.02563871
"GMFB",1,257,1655709.02563871
"LAIR1",1,257,1655709.02563871
"MEST",1,257,1655709.02563871
"MIR193B",1,257,1655709.02563871
"PCYOX1L",1,257,1655709.02563871
"S100A13",1,257,1655709.02563871
"TRAPPC1",1,257,1655709.02563871
"TYW5",1,257,1655709.02563871
"C10orf68",4,254,1655713.92467039
"CTR9",2,256,1655714.03523195
"ZNF473",4,254,1655719.04385644
"NR1I3",1,257,1655729.69876029
"ANKRD19P",1,257,1655729.69876029
"PPIH",1,257,1655729.69876029
"RBM3",1,257,1655729.69876029
"SNAPC3",1,257,1655729.69876029
"BAI1",3,255,1655739.53017176
"OVGP1",4,254,1655760.65189526
"NFATC4",4,254,1655760.65189526
"GRM4",2,256,1655765.22262597
"RAN",2,256,1655765.22262597
"SERPINB12",3,255,1655772.4630491
"NLRX1",2,256,1655779.81243944
"IPO4",3,255,1655784.39373765
"ZC3H15",2,256,1655787.04499758
"MAMDC2",1,257,1655791.53135463
"KANK4",1,257,1655791.53135463
"RNPS1",1,257,1655791.53135463
"SSBP3",1,257,1655791.53135463
"TFAP4",1,257,1655791.53135463
"ABHD16A",1,257,1655791.53135463
"UBP1",1,257,1655791.53135463
"PRSS55",1,257,1655791.53135463
"C17orf53",1,257,1655791.53135463
"GTPBP8",1,257,1655791.53135463
"C10orf120",1,257,1655791.53135463
"RHCG",1,257,1655791.53135463
"MC4R",1,257,1655791.53135463
"MGMT",1,257,1655791.53135463
"GSTA1",1,257,1655791.53135463
"IQCC",1,257,1655791.53135463
"LCE2D",1,257,1655791.53135463
"SNX5",1,257,1655791.53135463
"ZFAND1",1,257,1655791.53135463
"EIF3K",1,257,1655791.53135463
"RABL2B",1,257,1655791.53135463
"ZSCAN16",1,257,1655791.53135463
"ORC3",1,257,1655791.53135463
"HMP19",1,257,1655791.53135463
"PDK2",1,257,1655791.53135463
"SLCO2B1",1,257,1655791.53135463
"SNORD115-20",1,257,1655791.53135463
"PTPRU",5,253,1655791.89545608
"PTPRH",3,255,1655796.31396869
"STAT6",3,255,1655796.31396869
"ARHGEF5",4,254,1655796.88505616
"SIGLEC7",5,253,1655801.16103809
"FAM114A1",2,256,1655801.66786277
"SNW1",2,256,1655801.66786277
"ADAM21",3,255,1655802.27016264
"MYH1",7,251,1655802.97231451
"LRRC33",3,255,1655808.22374221
"ALG5",3,255,1655808.22374221
"SLC8A3",6,252,1655809.57039806
"PCLO",7,251,1655810.82828818
"PLCL2",3,255,1655814.1747074
"PPP2R4",2,256,1655816.16224564
"CTCFL",3,255,1655820.12305822
"THRAP3",2,256,1655823.48812984
"MTF2",3,255,1655826.06879465
"RIF1",7,251,1655828.38117739
"TANC1",6,252,1655830.7211148
"GLE1",2,256,1655830.7537397
"FRYL",4,254,1655833.02176036
"APOBR",7,251,1655836.22241488
"TUFM",3,255,1655837.95242438
"BTBD17",2,256,1655837.95916606
"FAM83C",4,254,1655838.17627266
"C2orf71",4,254,1655843.32881646
"PUM2",3,255,1655843.89031768
"TNIP1",2,256,1655845.27324067
"ZNF841",2,256,1655852.52713178
"PHF12",2,256,1655852.52713178
"FASTK",2,256,1655852.52713178
"SHROOM3",3,255,1655855.75826113
"GPR179",5,253,1655858.83827558
"IKZF1",2,256,1655859.77711664
"COL4A1",7,251,1655865.69261382
"CMIP",1,257,1655868.38850179
"KRTAP4-9",1,257,1655868.38850179
"PIGM",1,257,1655868.38850179
"LCMT2",1,257,1655868.38850179
"ASS1",1,257,1655868.38850179
"DIRC2",1,257,1655868.38850179
"EPB41L2",1,257,1655868.38850179
"FAM129A",1,257,1655868.38850179
"KAZN",1,257,1655868.38850179
"PLEKHG4",1,257,1655868.38850179
"ZNF48",1,257,1655868.38850179
"CASKIN1",2,256,1655874.26536761
"ZNF385A",2,256,1655874.26536761
"PLCXD1",3,255,1655879.4627755
"ZCCHC12",2,256,1655888.68192829
"SYBU",4,254,1655894.74598669
"PPIL2",2,256,1655895.91241218
"ATRN",5,253,1655898.06783099
"LRRN3",2,256,1655903.19499455
"PCDHB13",2,256,1655903.19499455
"ELTD1",4,254,1655905.00579869
"RNF113A",4,254,1655905.00579869
"SEC16A",2,256,1655910.41763566
"APOA1",2,256,1655910.41763566
"OGFOD1",3,255,1655914.94111567
"PREX1",4,254,1655915.25773668
"GINS2",2,256,1655917.63637052
"FANCD2",4,254,1655930.62087988
"FAM86C2P",2,256,1655939.2691376
"PIWIL2",3,255,1655944.43450372
"RARB",5,253,1655953.13009774
"TPRG1",2,256,1655953.67145107
"C10orf99",2,256,1655953.67145107
"UNC5B",2,256,1655960.86674843
"NTHL1",4,254,1655966.39931636
"ZNF668",2,256,1655968.05813953
"TMEM48",2,256,1655968.05813953
"GABRA1",2,256,1655968.05813953
"ITGA2",2,256,1655968.05813953
"SERPINB7",2,256,1655968.05813953
"TIGD2",2,256,1655968.05813953
"CHD4",8,250,1655970.29639922
"ATHL1",3,255,1655970.85429397
"ANXA13",3,255,1655973.8625323
"MGA",8,250,1655977.56836822
"TMEM57",3,255,1655979.74029488
"STAG1",4,254,1655981.70340444
"ENG",2,256,1655982.37353137
"TSPAN2",2,256,1655982.37353137
"MADCAM1",2,256,1655982.37353137
"LRRC8E",4,254,1655996.98977599
"RBAK",2,256,1656003.95650133
"ARFGEF2",4,254,1656007.17084783
"TGM1",3,255,1656017.81389269
"TRAFD1",3,255,1656020.81143031
"MELK",2,256,1656025.44864341
"PIWIL1",5,253,1656030.74525232
"SETD1A",3,255,1656032.52251102
"CLIP2",4,254,1656032.58907862
"IFT52",2,256,1656032.60487827
"CLCN4",2,256,1656032.60487827
"PCDHAC2",4,254,1656042.74259141
"POLA1",3,255,1656044.22313421
"GGT5",3,255,1656044.22313421
"ENPP4",3,255,1656044.22313421
"AKAP8L",2,256,1656046.90562924
"KRT3",2,256,1656061.19075521
"GRB14",2,256,1656061.19075521
"WDR90",2,256,1656061.19075521
"ZNF76",2,256,1656061.19075521
"C11orf58",2,256,1656061.19075521
"FPR2",2,256,1656061.19075521
"RNF220",2,256,1656061.19075521
"SIM2",2,256,1656061.19075521
"ALPK3",2,256,1656061.19075521
"C2CD2L",2,256,1656061.19075521
"CLCN6",2,256,1656061.19075521
"MARS",2,256,1656061.19075521
"SRRM1",2,256,1656061.19075521
"SPAG9",2,256,1656061.19075521
"INHBE",2,256,1656061.19075521
"INTS9",2,256,1656061.19075521
"TAF6",2,256,1656061.19075521
"GPA33",2,256,1656061.19075521
"SPECC1L",2,256,1656061.19075521
"CHAF1B",2,256,1656061.19075521
"SMARCC2",2,256,1656061.19075521
"CHFR",2,256,1656061.19075521
"CSF1R",2,256,1656061.19075521
"DAG1",2,256,1656061.19075521
"IFI35",2,256,1656061.19075521
"KRT4",2,256,1656061.19075521
"PCED1A",2,256,1656061.19075521
"MSS51",2,256,1656061.19075521
"ERAP1",2,256,1656061.19075521
"TBATA",2,256,1656061.19075521
"ACSM1",2,256,1656061.19075521
"SLC16A9",2,256,1656061.19075521
"C7orf34",2,256,1656061.19075521
"CDSN",2,256,1656061.19075521
"ELMOD3",2,256,1656061.19075521
"GGCX",2,256,1656061.19075521
"GSTM5",2,256,1656061.19075521
"KIAA0247",2,256,1656061.19075521
"KRTAP9-4",2,256,1656061.19075521
"MED8",2,256,1656061.19075521
"NEGR1",2,256,1656061.19075521
"PAFAH1B2",2,256,1656061.19075521
"PHB",2,256,1656061.19075521
"RIPPLY1",2,256,1656061.19075521
"TAAR8",2,256,1656061.19075521
"TEX13B",2,256,1656061.19075521
"SLITRK2",3,255,1656061.75446116
"MYO5C",3,255,1656067.59300806
"MYF6",2,256,1656075.46025618
"SMTN",3,255,1656079.2622587
"MACF1",11,247,1656080.13671885
"KIF26B",6,252,1656081.95035068
"NDST4",2,256,1656082.58914729
"DKK3",2,256,1656082.58914729
"MRPL49",2,256,1656082.58914729
"HSPD1",4,254,1656083.2779024
"WDR46",5,253,1656098.8497656
"ZFYVE16",3,255,1656099.59057608
"THEM5",2,256,1656103.95238312
"DYNC2H1",3,255,1656108.38963368
"ANKRD20A4",4,254,1656108.54849539
"HS3ST4",3,255,1656114.20726554
"CFH",6,252,1656115.08779377
"AMN1",1,257,1656116.57367357
"SNX8",1,257,1656116.57367357
"CCDC127",1,257,1656116.57367357
"CCL11",1,257,1656116.57367357
"CD3G",1,257,1656116.57367357
"EPO",1,257,1656116.57367357
"FAM71E2",1,257,1656116.57367357
"GAS7",1,257,1656116.57367357
"IGHV1-18",1,257,1656116.57367357
"IRS1",1,257,1656116.57367357
"KRTAP4-3",1,257,1656116.57367357
"VNN1",1,257,1656116.57367357
"ZNF513",2,256,1656118.17500908
"KAT2B",3,255,1656120.02228302
"CCDC141",2,256,1656125.28046269
"SNAI1",2,256,1656132.38201005
"PLCXD2",2,256,1656139.42464571
"KCND1",4,254,1656143.84464842
"SMC6",5,253,1656144.055146
"WDR7",5,253,1656144.055146
"AEBP1",4,254,1656148.87908198
"KNDC1",3,255,1656149.05815473
"CD33",2,256,1656153.66321463
"C3orf77",2,256,1656153.66321463
"FAM92A1P2",2,256,1656153.66321463
"GK5",2,256,1656153.66321463
"SUGT1",2,256,1656153.66321463
"INSIG2",3,255,1656154.85748594
"PLEKHM3",1,257,1656156.64365216
"TTC14",1,257,1656156.64365216
"KIAA1715",1,257,1656156.64365216
"CD9",1,257,1656156.64365216
"ATP6V0D2",1,257,1656156.64365216
"ZNF85",1,257,1656156.64365216
"LGALSL",1,257,1656156.64365216
"SSTR2",1,257,1656156.64365216
"MOS",1,257,1656156.64365216
"IRX3",1,257,1656156.64365216
"KRTAP10-2",1,257,1656156.64365216
"CTDSP1",1,257,1656156.64365216
"NHP2",1,257,1656156.64365216
"ST20",1,257,1656156.64365216
"TRBV27",1,257,1656156.64365216
"SCN9A",4,254,1656163.97057163
"PRUNE2",9,249,1656166.88766435
