"","number","idx","exp","MSE"
"OTX2",14707,148,-1.04175,1620970.78973453
"HES4",17183,180,0.617499999999999,1620973.8253531
"TJP1",12341,160,0.844437500000001,1620982.67247569
"AP1GBP1",8187,129,0.00687500000000036,1620989.08717994
"DMWD",5303,205,0.544749999999999,1620993.90285391
"ARSA",9188,31,0.577,1621005.09469107
"HSD17B6",3249,231,2.6375,1621007.57517229
"ATP8B2",16330,198,-0.289875,1621011.89212647
"CYTL1",12578,25,-3.653375,1621015.29217021
"EIF5A",9109,113,-1.5815,1621016.12502846
"SLC16A11",9170,94,0.427375,1621018.73235404
"C7orf41",6963,104,0.344472222222221,1621023.83479892
"KCNB2",16501,201,1.114375,1621024.06676712
"FLJ33360",6918,91,0.356625,1621027.56951024
"ZBTB9",16896,73,0.0679999999999997,1621028.33347167
"MEGF10",15435,48,-0.6223125,1621030.45748431
"HYAL1",14064,20,-2.99405,1621041.91146994
"LCT",3413,32,-3.309,1621051.25523835
"RANBP6",6715,25,-0.390375,1621058.02329041
"C9orf46",4918,25,0.187,1621059.50459564
"C5orf32",9173,39,-0.4125,1621062.59537373
"C1QC",1116,45,3.55983333333334,1621063.26535205
"MEPCE",10159,190,0.15605,1621064.6505535
"CHD8",25,197,0.20445,1621070.62342589
"CDH8",218,75,-0.298583333333333,1621082.86207481
"C13orf8",11945,34,-0.961749999999999,1621096.36942219
"ADHFE1",5007,34,-0.104499999999999,1621096.98457653
"SF3A2",3592,219,1.464875,1621104.44715704
"PLCB4",15787,184,0.474874999999999,1621105.48054496
"CLEC4F",17185,55,0.00075000000000031,1621107.84076693
"COQ9",145,21,-0.80325,1621112.41967936
"ATP2B1",2159,177,0.000375000000000606,1621117.65926313
"TRIM58",10324,230,1.271875,1621120.5547688
"RPL9",5143,187,0.475571428571429,1621126.40680822
"VNN3",13580,207,1.193125,1621143.3850666
"FLJ13236",1917,205,0.566499999999998,1621144.08022333
"BLVRB",500,26,-0.772416666666667,1621153.3776024
"MAL",1292,30,-5.655875,1621155.95497416
"STK17B",15144,71,-0.228499999999999,1621158.01289051
"ARL4A",2262,28,-1.87316666666667,1621166.04197482
"JTB",7823,27,-0.380416666666667,1621172.10616314
"ASAH1",8968,82,1.5594,1621173.0554932
"ETHE1",8369,69,0.428000000000001,1621175.67492832
"BRWD3",17053,194,0.0919375000000006,1621186.94231574
"PURA",9401,75,0.68625,1621190.60382429
"SETD6",14438,54,-1.46325,1621200.49312628
"CALML5",15742,56,-1.55658333333333,1621202.2468751
"CXorf42",12063,164,0.48115,1621202.44966341
"LDB3",13022,64,0.0632999999999998,1621213.10984576
"AKR7A3",15421,235,2.363625,1621215.68654071
"ERBB3",6135,125,0.981041666666666,1621218.84514775
"TRIM16L",7561,23,-1.07125,1621222.03427499
"TSPYL6",7613,85,-0.0594375,1621223.36027613
"IMPA1",9628,21,-1.85815,1621245.09867717
"KCNK10",9016,216,1.189875,1621253.93154225
"CIAPIN1",5258,20,-1.073125,1621254.34230832
"SPRR1B",4352,43,-2.16058333333333,1621258.09457364
"NKRF",1246,211,-0.32175,1621258.1149999
"ZNF526",3969,204,0.95025,1621265.51833296
"DFFB",1097,217,-0.034300000000001,1621268.90815965
"DDX43",5145,41,-3.329875,1621280.04882057
"PAFAH1B2",16952,214,0.28925,1621280.04882057
"EFHD1",12088,103,2.47004166666666,1621304.54422343
"SCYL3",8792,233,2.099125,1621305.96415326
"SLMAP",8735,145,0.599416666666666,1621312.4286883
"SYF2",5138,24,-0.5045,1621319.67559879
"JOSD3",8778,178,-1.049125,1621323.44297356
"MASTL",14307,20,-2.80358333333333,1621325.03157938
"METAP1",15684,23,-1.4484375,1621325.42204677
"MN1",8255,198,-0.254,1621328.38547457
"SERBP1",6459,132,-0.153115384615385,1621328.43529984
"SAR1B",15152,79,0.171375,1621335.88748034
"C10orf11",2178,88,0.00524999999999995,1621341.85223594
"ABCG8",353,186,-0.0464999999999987,1621346.54654099
"TBCD",10754,22,-0.5496875,1621351.06597956
"S100A2",15904,224,0.5171,1621358.06311174
"IYD",14909,195,2.826875,1621364.5687208
"DCLK3",6585,33,-0.3245,1621367.48792734
"TMPRSS3",668,224,2.27425,1621376.91166549
"SHPRH",5846,194,0.1291875,1621377.23244263
"TMEM177",10551,180,-0.0927500000000007,1621385.3632383
"NDUFS1",10898,79,-0.832375,1621404.77852231
"TNFRSF8",2678,20,-2.33283333333333,1621407.42592502
"BSPRY",7553,221,3.22741666666667,1621419.26278895
"PARVG",4916,51,0.0797499999999993,1621419.9434146
"PLA2G1B",15802,207,1.344,1621420.50206156
"YWHAE",12052,118,-0.383928571428572,1621425.30936004
"AQR",1470,233,0.750166666666667,1621428.03063092
"SLC9A6",14751,92,-1.22483333333333,1621436.33189055
"BCAM",2351,180,1.3313125,1621436.50864142
"TGFB2",14106,233,2.311875,1621438.85829938
"DMRT1",1099,22,-1.05225,1621452.45495007
"PEX11G",11036,151,1.42275,1621458.08569321
"MYCN",2975,163,-0.87934375,1621465.22254795
"ATP6V0D2",10662,160,0.6769,1621489.53279544
"AQP9",4418,41,0.684791666666666,1621490.93364543
"C6orf10",6207,33,-0.19205,1621494.61748336
"CAPZA2",12042,28,-1.467125,1621499.57151404
"ANKRD36",702,228,0.26925,1621507.56976959
"PTCH1",3727,23,-1.9686875,1621507.56976959
"MINA",15950,94,-0.628375,1621509.20881506
"TMPRSS11F",1868,220,0.2195,1621515.16041623
"FLJ22222",2499,194,0.55215,1621520.66054715
"ABCB9",5044,34,-0.374249999999999,1621526.18985047
"DEPDC4",9772,70,-1.694125,1621531.39002144
"LACE1",10260,217,0.0240000000000005,1621531.86628
"HLA-DMA",6312,97,2.901875,1621534.84942058
"SLC1A1",1758,212,3.2286875,1621535.76279245
"ZFP161",4417,224,0.707583333333334,1621554.00861326
"C1orf128",12342,82,-0.0821666666666666,1621558.74411676
"S100A3",2492,111,-0.91425,1621563.55043178
"MYOZ3",3024,226,0.5257,1621576.77710948
"TTLL5",3215,172,-0.35125,1621587.38403501
"DDAH2",5845,177,1.447875,1621597.30547509
"KBTBD2",5215,32,-0.650374999999999,1621600.60801262
"OR52B4",17022,75,0.0712500000000003,1621601.1371196
"LRRC58",14213,66,-0.6258,1621603.62931416
"GNL2",2171,231,0.00975000000000024,1621611.52819643
"MGAT1",9980,130,0.853583333333333,1621618.48158816
"VAPA",16487,174,0.660375,1621619.43323659
"ALPK3",3353,60,-0.02,1621620.42667959
"PKLR",14219,46,-1.9835,1621625.24144749
"RABL2A",6428,193,0.936916666666667,1621628.2535538
"FKSG83",7460,86,0.2683125,1621630.25107781
"POM121",10787,215,-0.1828,1621632.34254232
"ALDH1L1",548,55,-1.385875,1621632.55090225
"AQP6",7040,146,0.1615,1621636.23239709
"LOC130951",5958,20,-0.3195,1621636.51878705
"FLJ25328",17118,99,0.0408749999999997,1621639.77376356
"ZNF322B",11093,210,1.14125,1621642.06397351
"FKBP15",11614,38,-0.134999999999999,1621642.59040466
"SLC7A1",11706,87,-0.993437500000001,1621646.2755041
"USP54",1325,21,0.0200624999999996,1621647.5963058
"THOP1",5922,34,-1.841125,1621649.9964813
"HOXD8",13597,64,0.510500000000001,1621657.30783735
"SLC17A6",9373,155,0.270125,1621661.954088
"FLJ20323",1467,56,-0.899625,1621662.98811374
"PIK3CB",8888,130,-0.154,1621663.18346952
"SDCBP",1695,21,-0.93955,1621670.53669671
"INTS12",2710,40,-0.151,1621675.38373375
"UQCRB",14396,42,-0.4261,1621675.38373375
"HINT3",6740,51,-0.55225,1621677.22495383
"DMTF1",2633,61,-0.744357142857143,1621678.81665315
"RPH3A",7074,215,0.495625,1621679.58733932
"WDR17",10124,47,-0.937437500000001,1621688.12946448
"KCNJ9",1361,83,-0.0855803571428571,1621690.8059422
"SCN9A",10830,144,-1.1571,1621694.81381749
"KIAA1407",12211,201,2.371625,1621695.52676033
"THOC1",3644,154,-0.479,1621699.16197447
"SLITRK2",3041,34,-0.53,1621705.61801247
"FZD7",14373,57,0.486416666666666,1621709.93064867
"MGC16025",3696,164,-0.0379999999999993,1621710.52200171
"ENAM",12142,118,0.269375,1621721.30638833
"GNG4",16607,142,-2.21275,1621722.18473653
"OR11G2",17010,52,-0.0237083333333333,1621724.89893534
"FGF7",3920,73,1.5585625,1621730.51306235
"LIMA1",7958,196,1.434125,1621732.62815167
"ZFP14",15276,182,0.790749999999999,1621735.94695375
"NOL4",11428,60,-0.0391000000000015,1621740.04528424
"ALOXE3",2801,49,-0.0785833333333335,1621750.17740012
"FAM131A",12426,160,0.0486,1621753.42894805
"SLAMF7",5167,20,0.629916666666669,1621753.75440688
"PPP1R9B",15909,71,0.0857500000000002,1621763.69544038
"C21orf25",13523,156,0.722166666666667,1621765.83425117
"SLC24A6",10430,168,0.99775,1621765.91126154
"RBM39",7495,88,-0.0928125,1621774.22912366
"DLGAP1",13367,221,1.793375,1621775.09174891
"LMBR1",12974,183,0.1491875,1621779.19821312
"BRMS1L",822,30,-1.239625,1621779.3023399
"SEPHS1",367,231,0.380624999999999,1621785.14220764
"DPP6",9242,33,-1.00815,1621790.48947772
"NHLRC2",15798,145,0.5475,1621791.3317057
"SYNGAP1",15239,171,0.01025,1621791.6126398
"ABI3",9234,99,2.191125,1621792.37710921
"PFN2",16497,199,0.129950000000001,1621793.27172124
"CPD",327,30,-0.148687499999999,1621793.35630695
"LOC23117",10694,80,-1.20856818181818,1621794.0453091
"GALE",17075,169,-0.074625,1621796.69940078
"RHBDL2",10601,76,0.827549999999999,1621798.22895734
"BRI3BP",9291,235,0.440541666666668,1621804.76048448
"BRPF3",4145,51,-0.00858333333333338,1621818.59079146
"RPUSD3",13273,22,-1.228875,1621823.146712
"AOC3",7950,104,1.4036875,1621828.23507987
"WDR61",11418,138,-0.268083333333334,1621830.39674303
"ULK4",6669,228,1.54566666666667,1621832.41960084
"FAM60A",3812,54,-1.601625,1621833.78666971
"XAGE5",16297,104,-0.587749999999999,1621834.94175543
"PINX1",15134,23,-1.29075,1621843.8675545
"FER1L3",934,202,1.41716666666667,1621845.32582839
"PCTK1",16590,115,-0.484181818181818,1621860.61180208
"HRSP12",1021,31,-0.969749999999999,1621870.75619566
"AOF1",6370,55,-0.5485,1621875.21583506
"CD3E",16170,42,-0.701083333333334,1621878.98776968
"AANAT",5396,91,0.318,1621884.15540512
"TBKBP1",8041,119,0.343166666666667,1621890.20722433
"DNAJB9",8424,20,-0.504750000000001,1621894.21530193
"USP35",15567,70,-0.334,1621899.29005397
"SH2D4B",861,233,0.959316666666666,1621905.30499834
"PLB1",6389,22,0.33575,1621907.16082584
"TJAP1",13182,57,-0.558375,1621907.18295101
"RBKS",16756,157,1.22575,1621910.97953805
"TIMM13",14976,129,-0.4115,1621913.06212695
"CPN2",5364,169,-0.6335,1621914.56677156
"GRLF1",12175,168,0.66775,1621918.92858989
"SLC30A10",16917,101,-3.130625,1621920.0247591
"HDLBP",14071,234,1.10535714285715,1621920.04325452
"RFX1",14395,211,0.59775,1621926.55305418
"FAM58A",2088,201,0.724999999999999,1621935.67538347
"RMI1",8232,29,-1.271875,1621936.85274236
"FBXO4",6297,185,0.794625,1621938.28744165
"ZSWIM6",14477,180,0.256625,1621950.47962725
"WNT9A",6919,68,-0.359125,1621973.37580759
"KLHDC7B",12108,211,3.15,1621976.40883652
"HDPY-30",11860,163,-0.0861250000000001,1621978.19678708
"GOLM1",3345,226,2.37270833333333,1621979.50137755
"FYCO1",1201,103,1.143875,1621980.99820062
"SCRT2",9115,163,1.19975,1621985.71702736
"ZNF554",5450,220,1.0735,1621987.77610579
"GAMT",3661,63,-0.875666666666667,1621994.30735972
"RAB24",2769,150,-0.488375,1621995.33398249
"ACTR5",4612,104,-0.348500000000001,1622001.40335362
"MTF2",13588,198,-0.485583333333334,1622016.3960877
"RB1",15935,22,-1.32935,1622019.04482149
"HSFX1",6475,76,-0.0484999999999998,1622020.1463027
"LCTL",3691,224,-1.09825,1622021.15858101
"hCG_2001000",4476,132,0.378875,1622034.64852279
"SDF2",1874,116,0.554599999999999,1622035.07425474
"ALPPL2",8035,224,0.184,1622042.06419149
"SMAD6",9818,174,-0.52975,1622059.1876476
"CUEDC1",10691,49,0.142000000000001,1622059.55980861
"HIPK3",11290,113,0.460833333333333,1622059.77773015
"ZNF409",13608,220,0.7675,1622070.75720061
"BIN3",7753,202,-0.252849999999999,1622071.12779087
"SLC4A7",5919,227,1.7861,1622081.00818713
"LTBP1",15366,222,0.0480000000000009,1622086.30532766
"TBX10",36,30,-1.605,1622096.54334178
"C13orf34",9692,152,-1.16025,1622101.73224763
"UBE2J2",2170,216,0.418041666666667,1622103.28704824
"IGFALS",12104,236,3.7305,1622127.99430403
"ATXN7L2",11951,189,-0.0406250000000001,1622128.72052964
"OR2A2",8285,186,0.750999999999999,1622131.60515501
"RNGTT",15173,132,-0.382583333333333,1622132.39804048
"SARS",8925,113,-0.283625,1622138.79917976
"UBR4",5399,35,-0.72375,1622156.77533682
"EPB41L2",8301,127,-0.369333333333334,1622162.5127294
"SEMA4D",8781,54,-0.3825,1622163.12606821
"PCTP",16067,165,0.430124999999999,1622166.45556409
"TRIM35",2597,165,0.8980625,1622169.95100898
"CLCA3",14082,147,-0.17,1622170.21834625
"CCL20",8015,199,-3.37108333333334,1622171.12929879
"LOC390243",13996,229,0.163833333333334,1622178.70344745
"PRAMEF1",10793,213,0.3675,1622178.94279021
"LOC51057",11948,182,0.655,1622181.43651596
"PSMD6",13735,112,-1.61958333333333,1622188.82798883
"SPACA5",6044,92,-0.0607499999999999,1622196.18923462
"KLHDC8B",10147,99,0.3848125,1622198.02131303
"TMEM100",10334,59,-1.83058333333334,1622198.59583557
"NPAS4",1430,73,-0.1745625,1622198.76746425
"PRKAG2",5934,180,1.5065,1622212.63545851
"PAX4",7716,226,0.525375,1622213.4680555
"HIVEP1",1096,94,0.463125,1622218.016989
"DENR",12564,22,-1.76316666666667,1622236.77543119
"PLEKHJ1",13897,20,-1.2055,1622244.30871604
"CYP19A1",4654,22,-3.051875,1622253.49967153
"SNRPA1",6094,125,-1.347,1622259.0717356
"PTPRT",12344,186,4.10041666666667,1622277.30657785
"APAF1",5831,63,-1.26925,1622301.57538503
"SEC31A",10323,186,0.96525,1622312.76037443
"C10orf99",239,217,0.57825,1622313.96448614
"SCAMP3",4662,20,-0.77525,1622314.14588626
"POLN",16975,195,1.157,1622315.47030183
"ALKBH7",11343,184,1.0417,1622315.88447472
"PDE6G",13544,21,-0.355250000000001,1622315.94632052
"C18orf23",17087,202,0.753999999999999,1622316.19674299
"CHERP",8549,164,-0.0429374999999999,1622317.64685791
"PDGFC",17255,207,1.05366666666666,1622331.423065
"TGFB1",15625,169,-0.12615,1622333.44535423
"CDKN1A",5228,33,-0.548892857142857,1622337.12967505
"NLRP7",10177,57,-3.672,1622350.65079336
"ZNF804A",965,43,-0.138416666666667,1622358.54180638
"PEX6",16692,197,0.462750000000001,1622359.57585088
"SIL1",1801,158,0.869833333333333,1622364.06174514
"KCNH5",17018,65,-1.3565,1622391.10300654
"EFHA1",15451,230,0.976874999999998,1622391.46539787
"PMS2L5",16916,61,-0.712333333333333,1622391.53722666
"MGC88374",2437,37,-0.0100000000000002,1622394.4647001
"DHX30",7872,124,-0.406875,1622417.32647069
"KLHL15",13679,79,-0.718765151515151,1622418.40514552
"CLPS",4743,117,0.308124999999999,1622418.63274579
"DDR2",2041,49,-0.3665,1622420.79355365
"C1orf123",10014,48,-0.299083333333333,1622424.33713547
"OR4P4",9852,28,-0.262,1622428.79745775
"SPRR2D",3423,35,-1.850625,1622429.42083836
"HIF3A",3416,49,-0.3911,1622432.67482206
"SLC25A14",13079,191,0.263625,1622437.62813808
"CCDC65",14768,233,2.786875,1622439.60497002
"CNTFR",2389,42,-0.364125,1622444.69409838
"GIPR",8970,203,1.00633333333333,1622455.95517798
"PLD1",15385,21,-1.7565,1622463.72150964
"CCDC68",12444,152,-0.293124999999999,1622469.17682959
"C2orf37",10437,134,0.258125,1622473.49236516
"CPNE6",7298,31,-0.211,1622474.64338331
"PEX12",7554,235,1.146,1622475.07758012
"MGC45491",6632,30,-1.6611,1622479.10519516
"MCM9",16885,105,-0.86025,1622487.37280846
"FSTL5",9018,140,-0.978,1622493.07186028
"OS9",1793,21,-0.168416666666667,1622497.78489891
"GJB6",9949,36,-0.124,1622510.38663373
"HSF2",4556,157,-0.46945,1622511.48779811
"FAIM",701,55,-0.110625,1622514.40022806
"DHRS1",13960,126,0.60125,1622518.98173187
"HSZFP36",5099,157,0.9185,1622524.96532185
"HTR1D",7382,51,-0.784,1622532.54276013
"KIAA0040",8186,228,3.0505,1622533.60542034
"OR10V1",11531,229,0.668750000000002,1622537.28132577
"CA1",8655,30,-1.551,1622546.23416096
"CXorf21",7333,55,1.59325,1622548.36614698
"TM7SF3",8515,31,-1.032125,1622551.00460578
"IDE",7541,43,-0.945874999999999,1622564.04649763
"EPHA5",14274,201,-1.5003,1622564.13593783
"S100A4",8282,174,-0.0478749999999999,1622565.24570999
"COMMD7",1261,21,-0.194437500000001,1622571.53928069
"EIF3H",9208,209,0.792125000000001,1622572.10233003
"LEPROTL1",16875,223,0.537874999999999,1622572.63786508
"GFRA1",16071,209,2.42905,1622581.79309948
"GAPDH",16124,82,-1.51595833333333,1622581.8296373
"MOGAT3",11486,114,-0.474,1622586.9224413
"DDX20",9796,227,0.156249999999999,1622592.39798502
"NT5C3L",4177,20,-1.1855,1622592.88952511
"PLXDC1",15114,27,3.19091666666667,1622602.52612504
"EIF5",14709,25,-1.04771875,1622602.67055129
"COMTD1",4780,214,0.407500000000001,1622605.12404408
"CYBB",11579,21,-0.260562500000002,1622605.55685923
"ZNF786",11515,210,0.515125000000001,1622606.157
"ALOX12P2",16926,117,-1.1755,1622606.25244618
"GPR109A",14907,157,0.73375,1622607.2075547
"ATP6V1E2",1739,207,0.0564999999999982,1622611.88164702
"HHAT",12433,216,3.029375,1622623.84987325
"DDX3X",15112,85,0.164472222222221,1622626.7313765
"JAGN1",420,140,-0.108916666666666,1622634.26829261
"PHF10",17187,67,-1.132625,1622642.04127239
"ZNF289",5838,23,-1.193625,1622646.3780106
"MST1R",1612,233,1.56225,1622650.89112709
"DET1",9564,226,0.738499999999999,1622654.34264286
"TMEM134",9229,122,0.560666666666665,1622660.86415373
"ZNF618",3816,156,0.79659375,1622663.40372848
"RASGEF1A",11288,22,-0.841000000000002,1622665.40636011
"CHD1L",2717,32,-1.8920625,1622669.54938859
"KLHL30",13176,108,0.122583333333334,1622672.30217341
"FGF12",9118,40,-1.19473333333333,1622674.50097344
"OR10T2",11183,115,-0.11275,1622675.80441322
"COQ2",17242,27,-1.21291666666667,1622678.44629014
"MRPS27",8425,54,-1.0725,1622678.66784888
"POMT2",17137,234,0.336125,1622679.21198443
"ANKRD2",10539,205,0.3210625,1622689.57096471
"CD164",16070,167,1.0808125,1622699.08718907
"MRPS6",9655,20,-1.223375,1622708.74699368
"RPESP",14826,21,-2.6495,1622710.81409834
"PMM2",17199,116,0.226916666666666,1622711.05531053
"FBXO22",9943,168,-0.463916666666667,1622712.82780697
"MSI1",10089,104,-0.603500000000001,1622717.73939104
"SERPINB6",8353,56,-0.467,1622721.1618032
"CYP3A5",9030,153,-2.67258333333333,1622721.31778603
"AMAC1L2",10769,97,-0.828,1622721.32272114
"IL3",3725,206,0.398071428571429,1622724.55450919
"TST",11618,162,0.382500000000001,1622730.75054811
"ASCL1",8641,212,0.410083333333334,1622731.74717866
"ZMPSTE24",7525,20,0.0202500000000001,1622737.68510032
"YIPF6",6817,164,0.451875,1622751.53676241
"CHID1",3354,227,0.84925,1622754.67283082
"HDAC9",16469,53,-0.385083333333333,1622757.42627882
"AFAR3",12640,24,-0.206625,1622781.09890761
"PPM1A",8875,147,0.65353125,1622781.3716626
"TMEM120A",3112,218,1.218,1622783.10929534
"ZSWIM5",10609,210,0.0256250000000005,1622786.65470068
"SLC5A1",8567,101,1.519375,1622793.06144206
"CCDC44",8687,107,-0.332,1622794.0832945
"KHDRBS1",6441,184,0.16,1622796.83876004
"C7orf50",4965,20,-0.816125,1622801.31196013
"CXCL13",56,215,6.73533333333332,1622801.4857471
"RHOBTB3",8545,31,-2.5562,1622808.18657087
"LOH12CR1",5718,189,0.4823125,1622812.42040221
"SORBS3",939,211,0.7709375,1622815.71351797
"SMNDC1",3296,29,-0.892875,1622817.71851862
"URB1",1156,80,-0.661583333333333,1622841.12711578
"PHACTR2",2936,44,-0.0313125000000004,1622843.93388048
"LOC399947",9065,223,0.132999999999999,1622849.16446292
"NKX2-8",13384,71,0.190133928571429,1622849.45887012
"NCOR2",4490,120,0.232916666666666,1622851.95945068
"SAMD8",10157,94,0.278083333333333,1622854.26458713
"CCDC91",2958,205,1.12978571428572,1622860.58627505
"GIT2",4303,142,0.13375,1622873.43510727
"BANP",4037,171,0.219214285714286,1622874.9510529
"COL9A1",15732,222,-0.496250000000001,1622879.4789259
"LOC388610",468,87,-1.3766875,1622884.22113892
"PTPRO",14893,60,0.3455,1622884.36529637
"UNC13C",17109,143,-2.73175,1622885.47488553
"PTPRU",16081,47,-1.5665,1622886.75473641
"UBR2",15017,227,0.5572,1622891.9072548
"GPR1",2634,81,-0.863083333333333,1622892.65580357
"TMEM4",11915,228,0.203,1622900.72921537
"MGP",4759,204,3.9177,1622910.44498264
"GRIN2C",1295,236,1.4115,1622911.06407147
"MRGPRX4",12084,140,-0.2855,1622916.37274741
"IARS",7274,20,-2.084,1622922.64024331
"EPN2",13050,87,0.138375,1622930.1777536
"PAX5",14027,139,0.127,1622935.16593016
"MFSD8",4492,73,0.057375,1622946.25321555
"RPL35A",9591,153,0.0757500000000007,1622950.56278628
"C1orf89",14947,76,-0.49,1622972.91113099
"SAA3P",6694,60,-0.162249999999999,1622993.74462341
"METTL8",3365,200,0.0667499999999996,1622998.29737333
"MAP1A",11230,44,-0.576249999999999,1622998.82466548
"GFPT1",15739,39,-0.471750000000001,1623003.63412595
"ZMYM5",9076,22,-1.1986875,1623014.01665054
"ACTG2",4107,21,-0.705750000000003,1623015.91809767
"LOC144097",2256,167,-0.397375,1623022.98647918
"RNF148",8360,214,1.55125,1623023.14961702
"SIM1",5757,199,0.706249999999999,1623024.13679633
"B3GNT3",1658,44,-2.02958333333333,1623029.31252099
"SLC5A8",14051,170,0.102083333333333,1623033.93282093
"PQLC1",7391,26,-0.493125,1623044.46128657
"ANXA5",3792,169,0.1424375,1623051.67356413
"SH2D3A",8247,104,0.79175,1623062.56821941
"CELSR3",295,52,-2.39458333333333,1623065.2225223
"hCG_25371",15539,25,-1.94325,1623065.54942409
"COL4A3BP",14463,47,0.205125,1623079.58705473
"EDG2",9050,131,-0.429249999999999,1623090.45245925
"RGS5",6038,118,2.18679166666667,1623095.28975873
"GLUL",12643,231,2.71875,1623097.23371776
"TTTY9A",16004,152,0.332375,1623097.87533203
"ZSCAN5",7982,127,-0.424875,1623101.5574066
"CYP3A43",11575,33,-0.0304166666666671,1623106.37765249
"CALCRL",3989,194,3.60325,1623107.96890996
"PCCB",8947,150,-0.36375,1623115.72632113
