"","mutO","mutX","MSE"
"NEDD4L",4,400,1446788.05727723
"KIAA0196",4,400,1446788.05727723
"CENPE",10,394,1446790.15873373
"DICER1",4,400,1446792.79845916
"ISL1",3,401,1446793.47038345
"COQ6",3,401,1446798.9364419
"UGGT1",3,401,1446798.9364419
"ELL",3,401,1446798.9364419
"ATP2C2",4,400,1446811.75068688
"MAP3K15",5,399,1446819.196722
"NOS3",2,402,1446823.41786735
"PPP1R21",3,401,1446831.69787989
"TYRP1",5,399,1446840.37996476
"NBPF1",7,397,1446842.60106919
"YES1",2,402,1446843.43486158
"ZSWIM6",3,401,1446848.05615499
"VCPIP1",4,400,1446854.32007426
"HPS4",5,399,1446857.30851386
"BAIAP2L1",4,400,1446859.04375619
"INADL",4,400,1446859.04375619
"CBLC",4,400,1446863.76618812
"SMARCC2",5,399,1446865.76677337
"CD1E",4,400,1446868.48737005
"ZBTB4",3,401,1446869.84391332
"IL4R",4,400,1446873.20730198
"CYP26B1",3,401,1446875.28669662
"GPR143",2,402,1446896.70406014
"CSTF3",3,401,1446897.04120474
"EXOC5",3,401,1446897.04120474
"PMS1",3,401,1446916.96842876
"DOCK11",11,393,1446917.99288517
"VPS13C",6,398,1446918.40399813
"SYAP1",3,401,1446929.62309161
"FAM5B",3,401,1446940.47042048
"ANGPTL3",3,401,1446951.31109931
"ALOX12",3,401,1446954.93212102
"OR5D16",4,400,1446957.95232673
"GPATCH1",3,401,1446967.55964873
"EPHA7",5,399,1446971.15667138
"INPP5B",7,397,1446976.39831266
"MYO5A",5,399,1446983.76135388
"C1orf114",3,401,1446989.20110615
"HLA-A",4,400,1446994.97633045
"CWF19L2",1,403,1447003.43439059
"PLXDC2",4,400,1447009.54157797
"MAGEE2",5,399,1447026.18887565
"UBA1",10,394,1447045.14207293
"API5",3,401,1447048.57795692
"RIMS2",9,395,1447057.95930568
"UNC80",4,400,1447060.97957921
"GLT8D1",5,399,1447071.74149979
"GK2",4,400,1447074.981875
"STXBP1",4,400,1447074.981875
"ATP6V0A1",5,399,1447075.92000298
"OR10H2",4,400,1447088.97292079
"ERC2",4,400,1447088.97292079
"C21orf91",1,403,1447096.53059971
"CRYGC",1,403,1447096.53059971
"DEFB128",1,403,1447096.53059971
"DNAJC25-GNG10",1,403,1447096.53059971
"EGR2",1,403,1447096.53059971
"IGLON5",1,403,1447096.53059971
"KCTD1",1,403,1447096.53059971
"MIR369",1,403,1447096.53059971
"SLC34A3",1,403,1447096.53059971
"SOD1",1,403,1447096.53059971
"TRIM8",1,403,1447096.53059971
"UBAC1",1,403,1447096.53059971
"UNC5C",1,403,1447096.53059971
"ANK3",12,392,1447114.32207896
"TP53BP2",3,401,1447123.85755496
"JAK1",5,399,1447130.14931636
"GNAS",9,395,1447132.99056273
"IGF2BP2",3,401,1447134.58518308
"PIK3CB",5,399,1447138.47725006
"OAS2",4,400,1447154.11571782
"DDIT4L",4,400,1447158.75939975
"PTK2B",5,399,1447159.27954044
"ZNF473",4,400,1447162.89628094
"CTC1",6,398,1447167.08987802
"SGCZ",1,403,1447170.65024691
"ZNF70",1,403,1447170.65024691
"CCDC105",1,403,1447170.65024691
"ZMAT5",1,403,1447170.65024691
"G2E3",4,400,1447172.68294554
"TAF3",4,400,1447177.32162748
"ARMC3",3,401,1447177.42919516
"PGAM1P5",3,401,1447177.42919516
"ZNF318",7,397,1447188.70977879
"EIF4G1",5,399,1447204.95635872
"ZBTB41",4,400,1447223.63969678
"DLGAP3",3,401,1447241.49571204
"ZFP91",3,401,1447246.82378213
"PROX1",6,398,1447250.45897599
"MAB21L2",3,401,1447257.47493478
"TDRD5",5,399,1447258.78166208
"FN1",7,397,1447258.90452082
"KIF24",5,399,1447262.91505248
"ATP2B1",11,393,1447263.94036617
"INPP4B",3,401,1447268.11943738
"FCRL2",5,399,1447275.30920867
"SYNE1",19,385,1447288.75047204
"TIMP3",3,401,1447300.01304495
"MYH6",6,398,1447303.30098305
"SMYD1",4,400,1447329.69688119
"SORBS2",3,401,1447331.84680214
"OXGR1",3,401,1447331.84680214
"NBEAL1",4,400,1447348.07410891
"SLC16A1",3,401,1447353.03605672
"DLG5",4,400,1447357.25522277
"TROAP",4,400,1447371.01751856
"WT1",1,403,1447372.84155959
"EFCAB3",1,403,1447372.84155959
"MIR934",1,403,1447372.84155959
"EPRS",3,401,1447379.48521847
"NHLRC2",3,401,1447379.48521847
"PADI2",3,401,1447379.48521847
"C17orf102",3,401,1447379.48521847
"ZFP36L1",5,399,1447386.45059927
"CNTRL",7,397,1447391.48143965
"TTC14",3,401,1447395.3347654
"MOGS",3,401,1447404.14231336
"PIK3C2G",4,400,1447407.66197401
"MED13L",9,395,1447420.6759243
"UBE4A",2,402,1447439.97771661
"DDB2",2,402,1447439.97771661
"KIAA0368",9,395,1447442.13275543
"ITGB5",3,401,1447453.32175749
"FAM208B",8,396,1447455.75814144
"AKAP6",9,395,1447460.50238404
"KCNN3",4,400,1447471.59727104
"CCDC84",2,402,1447472.15778164
"IFI44",4,400,1447476.15470297
"C17orf97",5,399,1447480.55015757
"KCNT1",4,400,1447480.7108849
"CCDC155",7,397,1447481.59318652
"INHBA",6,398,1447483.22734755
"MAP3K7",3,401,1447490.11783248
"PKP4",3,401,1447495.36776458
"TMPRSS6",2,402,1447504.2756576
"AADACL2",2,402,1447504.2756576
"MBOAT7",3,401,1447505.86264125
"DNAH3",16,388,1447510.61763167
"UACA",8,396,1447510.78695995
"ABCD3",3,401,1447521.59248743
"SYTL5",3,401,1447521.59248743
"TNFSF12-TNFSF13",3,401,1447521.59248743
"HELB",3,401,1447532.07073899
"IGKV3D-15",3,401,1447532.07073899
"MKL1",4,400,1447544.36618193
"LRRC41",10,394,1447555.66989622
"ARMCX1",5,399,1447557.8845753
"RBBP6",6,398,1447565.04870682
"CYP2C19",5,399,1447566.00398769
"SCARA5",4,400,1447571.57202352
"DAND5",3,401,1447573.91724484
"NR5A2",5,399,1447574.11939006
"RNF111",4,400,1447576.10195545
"LIG3",5,399,1447578.17558748
"TRMT2A",5,399,1447578.17558748
"CACNA2D4",4,400,1447580.63063738
"CNGA4",3,401,1447584.3622462
"SCAND3",5,399,1447598.44153701
"LAMP2",3,401,1447600.01727941
"MEF2B",2,402,1447600.25615117
"MECOM",7,397,1447605.56013097
"CREB3L3",4,400,1447607.77647896
"SACS",10,394,1447619.12497487
"PCDH11X",9,395,1447621.88783056
"WWC3",5,399,1447622.72759374
"FHDC1",7,397,1447626.13060828
"PCDH18",6,398,1447627.99666443
"SLCO3A1",4,400,1447630.36363861
"PPP1R13B",2,402,1447632.12527092
"RIF1",9,395,1447640.07328682
"RGPD3",11,393,1447645.450542
"SFXN2",4,400,1447648.41086634
"FMO2",5,399,1447651.01571255
"PLCL2",7,397,1447663.77585961
"GPR126",4,400,1447670.94177599
"C9orf84",4,400,1447679.94538985
"ZNF616",3,401,1447683.25808828
"CNDP2",3,401,1447683.25808828
"ATP1A2",6,398,1447683.33797494
"TTC21A",5,399,1447691.34209782
"KIAA1210",9,395,1447700.48027182
"OR2T12",3,401,1447704.00179008
"FTSJD2",4,400,1447724.88845916
"TLN2",7,397,1447725.18934263
"BEND5",3,401,1447729.89401085
"FAM21A",3,401,1447735.06746747
"RNF214",3,401,1447735.06746747
"PRKCG",4,400,1447742.83068688
"KRT83",4,400,1447751.79430074
"MORN1",5,399,1447759.66687759
"SMC4",5,399,1447759.66687759
"TRAF5",3,401,1447760.90981293
"CCDC50",3,401,1447760.90981293
"RSPH6A",3,401,1447771.23511354
"MRPL51",3,401,1447771.23511354
"KRT27",3,401,1447786.71059562
"CRNKL1",5,399,1447787.71639991
"KIF13A",7,397,1447789.76171712
"FAM98A",3,401,1447791.86576463
"HIPK2",4,400,1447796.53737005
"IL1R2",5,399,1447803.72264324
"STK11IP",3,401,1447807.32129659
"CHN2",2,402,1447809.44308778
"ITGA1",5,399,1447812.17491005
"ENPP7",3,401,1447812.46981556
"DNHD1",11,393,1447813.45520506
"ABAT",5,399,1447815.71679942
"REC8",3,401,1447817.61667202
"FNBP1L",3,401,1447817.61667202
"USPL1",10,394,1447822.2359313
"ASAP2",4,400,1447823.32321163
"SPDEF",1,403,1447832.31957104
"LIPT2",1,403,1447832.31957104
"OR51C1P",1,403,1447832.31957104
"S1PR2",1,403,1447832.31957104
"HLX",3,401,1447843.32601664
"TCF4",8,396,1447843.46162741
"RAE1",4,400,1447845.61037129
"ACOT4",3,401,1447846.7592652
"COL4A3BP",3,401,1447853.59811692
"TIAM2",5,399,1447859.61817911
"GCKR",5,399,1447860.07196953
"CFP",3,401,1447863.86356715
"TNIK",7,397,1447864.20515251
"GRM8",4,400,1447867.86628094
"ZNRF4",3,401,1447868.99379851
"CCDC82",3,401,1447874.12236735
"WNK1",9,395,1447883.37740318
"C1orf173",7,397,1447884.44745421
"POM121L9P",1,403,1447885.52717244
"SLC2A2",1,403,1447885.52717244
"DKFZp434L192",1,403,1447885.52717244
"CCR2",4,400,1447885.64850866
"SIGLEC9",5,399,1447891.47026477
"C12orf55",5,399,1447891.47026477
"F2",4,400,1447894.53212252
"FAM190B",5,399,1447895.4472642
"ZNF549",5,399,1447903.39825554
"FOXRED1",4,400,1447907.84816832
"OR10R2",3,401,1447915.09106771
"MBD5",4,400,1447916.71928218
"TBC1D1",4,400,1447916.71928218
"SNTA1",1,403,1447920.89965113
"JUP",6,398,1447920.97276606
"CD84",3,401,1447925.3166177
"F2RL1",3,401,1447925.3166177
"TTLL3",3,401,1447930.42689892
"SEZ6L2",5,399,1447939.12809251
"CNTN4",8,396,1447944.44932618
"AKAP13",11,393,1447948.64431558
"GPR162",3,401,1447961.05367357
"ZNF667",2,402,1447972.34907763
"MEFV",6,398,1447975.30905145
"NOTUM",3,401,1447976.34461701
"MAN2A1",6,398,1447978.9247703
"SYNCRIP",3,401,1447981.43827313
"KIAA1614",3,401,1447984.84152243
"SNRNP200",8,396,1447988.42816157
"STXBP5",7,397,1447988.61994129
"APITD1-CORT",3,401,1447991.62059785
"KCNK16",4,400,1447996.33430693
"DCHS2",10,394,1448003.12897045
"PCDH1",4,400,1448009.56410272
"ROBO2",4,400,1448009.56410272
"MOV10L1",4,400,1448009.56410272
"BSDC1",4,400,1448013.97153465
"SERPINE3",2,402,1448028.34782154
"ESYT1",8,396,1448032.28325958
"TEAD4",3,401,1448032.28339629
"GFAP",3,401,1448032.28339629
"HDAC6",10,394,1448034.01057069
"PJA1",7,397,1448038.77769267
"FMN2",11,393,1448039.9122584
"CD19",5,399,1448041.89148118
"CPSF1",5,399,1448049.76828705
"XPOT",5,399,1448049.76828705
"BTN3A2",2,402,1448053.17147554
"TSHR",7,397,1448055.46095896
"BMP3",4,400,1448057.97710396
"FAM26E",3,401,1448062.7106697
"CUL4B",6,398,1448079.82486484
"PITRM1",4,400,1448079.93301361
"CDHR1",5,399,1448081.23541031
"GLB1L",3,401,1448082.96226842
"C20orf194",3,401,1448082.96226842
"ITGA4",3,401,1448082.96226842
"CD180",3,401,1448082.96226842
"COL25A1",3,401,1448082.96226842
"DCUN1D3",3,401,1448082.96226842
"LRRC1",3,401,1448082.96226842
"XRCC5",3,401,1448082.96226842
"C7orf31",3,401,1448082.96226842
"PIK3CG",5,399,1448085.16428944
"TNFRSF21",5,399,1448085.16428944
"ZNF780A",3,401,1448103.18726698
"CCDC60",3,401,1448103.18726698
"SCAF8",3,401,1448108.23936034
"RFPL4A",1,403,1448114.02892907
"WLS",6,398,1448115.7014839
"PTDSS1",3,401,1448123.38566537
"GPNMB",3,401,1448133.47488951
"PGM1",3,401,1448133.47488951
"FAM161A",3,401,1448133.47488951
"IGFL2",3,401,1448133.47488951
"TNPO1",4,400,1448136.87212871
"ZNF48",2,402,1448139.74083173
"OSCP1",4,400,1448145.61324257
"C5orf42",8,396,1448147.59037466
"IQGAP3",6,398,1448147.91883303
"CPEB1",3,401,1448148.59625688
"LGI2",2,402,1448152.06808162
"FAIM3",2,402,1448152.06808162
"LSM11",2,402,1448152.06808162
"NUMA1",3,401,1448158.66885591
"DLGAP1",4,400,1448163.0804703
"FAM13B",4,400,1448163.0804703
"PQBP1",3,401,1448163.70266166
"TIFA",3,401,1448163.70266166
"PFKFB4",2,402,1448164.38538126
"SLC25A2",3,401,1448188.84675276
"CRYBG3",5,399,1448190.86507854
"TRIM34",4,400,1448193.59999381
"PI4KAP1",4,400,1448197.95492574
"PEAK1",4,400,1448202.30860767
"MCC",4,400,1448206.6610396
"THADA",3,401,1448213.94928109
"NOP14-AS1",5,399,1448218.14968858
"ZMYM2",4,400,1448219.7108354
"ELN",5,399,1448222.04347999
"MYO1H",5,399,1448222.04347999
"ANKRD34A",4,400,1448224.05826733
"SKOR1",4,400,1448228.40444926
"BCKDHA",3,401,1448234.00137857
"MAGI2",7,397,1448234.49377937
"CYP2B6",2,402,1448238.08022388
"SCRN1",3,401,1448239.01024666
"UGT1A1",3,401,1448239.01024666
"ANGPTL5",3,401,1448239.01024666
"IGSF3",2,402,1448241.47660829
"FBN2",2,402,1448241.47660829
"ESRP1",2,402,1448241.47660829
"PCDHB4",2,402,1448241.47660829
"THAP5",2,402,1448241.47660829
"ACADSB",2,402,1448241.47660829
"LIN54",2,402,1448241.47660829
"OR8S1",2,402,1448241.47660829
"SMAD4",2,402,1448241.47660829
"ZNF573",2,402,1448241.47660829
"PLK1",2,402,1448241.47660829
"POLR1D",2,402,1448241.47660829
"PSMB6",2,402,1448241.47660829
"MAST2",4,400,1448245.77667698
"ZNF267",4,400,1448254.45529084
"FOXA1",6,398,1448254.82004702
"CNNM2",4,400,1448267.46383663
"DLL4",1,403,1448270.25719234
"ARF1",1,403,1448270.25719234
"CYP2A6",2,402,1448272.07017511
"RBBP5",2,402,1448272.07017511
"GOLGA8J",3,401,1448277.36457948
"PNLIPRP1",3,401,1448284.01524654
"ZNF395",3,401,1448284.01524654
"FOLR4",3,401,1448292.34296273
"NCR2",2,402,1448296.50025245
"ASH1L",9,395,1448298.1278105
"ST8SIA2",2,402,1448302.60155288
"DDI1",2,402,1448302.60155288
"SPIC",2,402,1448302.60155288
"ZNF678",2,402,1448302.60155288
"SLC34A1",2,402,1448302.60155288
"CCDC93",2,402,1448302.60155288
"GNA11",2,402,1448302.60155288
"HELLS",2,402,1448302.60155288
"INO80",2,402,1448302.60155288
"KCNH6",2,402,1448302.60155288
"LHX4",2,402,1448302.60155288
"TBC1D24",2,402,1448302.60155288
"TMPRSS11A",2,402,1448302.60155288
"PTPRC",2,402,1448302.60155288
"CDH7",2,402,1448302.60155288
"RUFY1",2,402,1448302.60155288
"PRR23B",2,402,1448302.60155288
"USP48",2,402,1448302.60155288
"ENSG00000187461",2,402,1448302.60155288
"HOXA11",2,402,1448302.60155288
"TM9SF4",2,402,1448302.60155288
"OR2L3",2,402,1448302.60155288
"USP15",2,402,1448302.60155288
"POF1B",2,402,1448302.60155288
"CNTNAP3B",2,402,1448302.60155288
"ATP11B",2,402,1448302.60155288
"SRSF4",2,402,1448302.60155288
"ZNF330",2,402,1448302.60155288
"ATP11C",2,402,1448302.60155288
"HSD3B2",2,402,1448302.60155288
"OSBPL9",2,402,1448302.60155288
"ZNF235",2,402,1448302.60155288
"ANKRD18A",2,402,1448302.60155288
"RGL1",2,402,1448302.60155288
"SLC5A6",2,402,1448302.60155288
"ZNF33B",2,402,1448302.60155288
"SSBP2",2,402,1448302.60155288
"SEC23A",2,402,1448302.60155288
"FBXL5",2,402,1448302.60155288
"MAP7",2,402,1448302.60155288
"NAA35",2,402,1448302.60155288
"ADARB2",2,402,1448302.60155288
"AFAP1L2",2,402,1448302.60155288
"AGTRAP",2,402,1448302.60155288
"ARL8B",2,402,1448302.60155288
"ARMC12",2,402,1448302.60155288
"BOLL",2,402,1448302.60155288
"C1S",2,402,1448302.60155288
"CCDC22",2,402,1448302.60155288
"CENPC1",2,402,1448302.60155288
"CXCR4",2,402,1448302.60155288
"CYP39A1",2,402,1448302.60155288
"DEPDC1",2,402,1448302.60155288
"DNAJC16",2,402,1448302.60155288
"E2F6",2,402,1448302.60155288
"EPYC",2,402,1448302.60155288
"ESRRB",2,402,1448302.60155288
"GCNT3",2,402,1448302.60155288
"GLA",2,402,1448302.60155288
"GSTK1",2,402,1448302.60155288
"HMGCS2",2,402,1448302.60155288
"IBSP",2,402,1448302.60155288
"L2HGDH",2,402,1448302.60155288
"LIPT1",2,402,1448302.60155288
"LPAR6",2,402,1448302.60155288
"LYPLAL1",2,402,1448302.60155288
"NOL7",2,402,1448302.60155288
"OR56A3",2,402,1448302.60155288
"POMP",2,402,1448302.60155288
"SLC29A1",2,402,1448302.60155288
"SNX14",2,402,1448302.60155288
"SYN1",2,402,1448302.60155288
"TINAGL1",2,402,1448302.60155288
"TOR1B",2,402,1448302.60155288
"TRBV25-1",2,402,1448302.60155288
"UNC50",2,402,1448302.60155288
"ZNF33A",2,402,1448302.60155288
"ZCWPW1",2,402,1448302.60155288
"SPDYE6",2,402,1448302.60155288
"ATF6",2,402,1448302.60155288
"BHMT2",2,402,1448302.60155288
"OR51B6",2,402,1448302.60155288
"CCT4",2,402,1448302.60155288
"CDCA3",2,402,1448302.60155288
"CD300LF",2,402,1448302.60155288
"GLT8D2",2,402,1448302.60155288
"OR7G3",2,402,1448302.60155288
"ZDHHC2",2,402,1448302.60155288
"IMPACT",2,402,1448302.60155288
"ARFIP1",2,402,1448302.60155288
"DTNBP1",2,402,1448302.60155288
"FAM111A",5,399,1448303.58152063
"TRMT6",3,401,1448318.92603475
"EVPL",5,399,1448319.06245068
"NRXN3",11,393,1448321.02069062
"RXFP1",4,400,1448323.70420173
"SORCS1",8,396,1448326.60280091
"KIAA1279",3,401,1448328.88558307
"ITGA10",9,395,1448330.01390177
"CYP4F12",2,402,1448333.07074159
"FAM20A",2,402,1448333.07074159
"RNF135",2,402,1448333.07074159
"SLC35B4",2,402,1448333.07074159
"COL5A1",5,399,1448334.52734063
"KIF3C",5,399,1448334.52734063
"DTX1",4,400,1448336.65274752
"TBK1",2,402,1448339.15711664
"PLEKHM1",3,401,1448343.81243673
"PI4K2A",3,401,1448343.81243673
"SPRY3",4,400,1448345.27886139
"REPIN1",3,401,1448348.78472959
"FES",3,401,1448348.78472959
"BANP",2,402,1448354.03113763
"GPRASP1",6,398,1448357.44138805
"KIAA0195",6,398,1448357.44138805
"KAT6A",3,401,1448358.72432779
"NRD1",2,402,1448363.47774124
"LRRC49",2,402,1448363.47774124
"ZNF844",2,402,1448363.47774124
"ITLN1",2,402,1448363.47774124
"ANKRD24",2,402,1448363.47774124
"COG5",2,402,1448363.47774124
"SGPL1",2,402,1448363.47774124
"SLC32A1",2,402,1448363.47774124
"ZNF680",2,402,1448363.47774124
"LHX9",2,402,1448363.47774124
"GRM5",2,402,1448363.47774124
"C1QTNF3",2,402,1448363.47774124
"OR1D5",2,402,1448363.47774124
"C1GALT1",2,402,1448363.47774124
"RAPGEF1",2,402,1448363.47774124
"SNPH",2,402,1448363.47774124
"DIXDC1",2,402,1448363.47774124
"MAT2B",2,402,1448363.47774124
"SLC51B",2,402,1448363.47774124
"SLC25A48",2,402,1448363.47774124
"DTNB",2,402,1448363.47774124
"ENSG00000184909",2,402,1448363.47774124
"TMEFF2",2,402,1448363.47774124
"TMEM178A",2,402,1448363.47774124
"TMEM44",2,402,1448363.47774124
"AGK",2,402,1448363.47774124
"CALCR",2,402,1448363.47774124
"JMY",2,402,1448369.55167849
"PRELID1P1",2,402,1448369.55167849
"SENP7",2,402,1448369.55167849
"ANKRD10",2,402,1448369.55167849
"UGT1A4",6,398,1448375.06353343
"C17orf53",3,401,1448378.58357407
"HEATR8",6,398,1448378.58544994
"ABCB5",3,401,1448388.50322214
"ESYT2",3,401,1448388.50322214
"GPR156",3,401,1448388.50322214
"BRCA1",3,401,1448388.50322214
"FAM122B",3,401,1448388.50322214
"PRKAG3",2,402,1448390.46064849
"EPHA3",5,399,1448396.22649942
"HSPA4",3,401,1448398.41622018
"DNAAF3",2,402,1448399.88405128
"SCN8A",6,398,1448403.21541495
"GABRB2",3,401,1448418.22226612
"MST1",3,401,1448421.52885114
"CDH13",2,402,1448424.10517339
"CPEB4",2,402,1448424.10517339
"LRFN1",2,402,1448424.10517339
"ARMC5",2,402,1448430.15423501
"MYLK2",3,401,1448433.05934421
"ELOVL3",3,401,1448438.00171189
"VAMP7",3,401,1448438.00171189
"LRCH1",7,397,1448443.96330149
"TAAR2",5,399,1448446.1680935
"LGSN",6,398,1448448.84790081
"ADAMTS19",4,400,1448452.68340965
"CCNK",4,400,1448452.68340965
"VASH1",3,401,1448457.7545575
"DNAH11",11,393,1448462.22826099
"DOC2A",3,401,1448462.68861263
"ZFP64",8,396,1448467.06807243
"RAD21",3,401,1448467.62100524
"MICAL2",5,399,1448472.98954565
"DOCK2",4,400,1448478.34425124
"STRA6",4,400,1448478.34425124
"CTBP1-AS1",2,402,1448484.48384932
"CXorf67",2,402,1448484.48384932
"DCAF13",2,402,1448484.48384932
"PDLIM5",2,402,1448484.48384932
"TFEC",2,402,1448484.48384932
"TTLL7",2,402,1448484.48384932
"SNTG2",2,402,1448484.48384932
"DDX53",2,402,1448484.48384932
"PABPC1",2,402,1448484.48384932
"CMAS",2,402,1448484.48384932
"KEAP1",2,402,1448484.48384932
"FBXO43",2,402,1448484.48384932
"OR4K14",2,402,1448484.48384932
"IDO2",2,402,1448484.48384932
"SYT10",3,401,1448487.3339506
"DUSP26",2,402,1448490.50803532
"BCAS2",2,402,1448490.50803532
"PARP11",2,402,1448490.50803532
"ZMAT1",2,402,1448490.50803532
"LTK",2,402,1448490.50803532
"NPC1L1",2,402,1448490.50803532
"SMG7",2,402,1448490.50803532
"ABTB2",2,402,1448490.50803532
"TIMM22",2,402,1448490.50803532
"CLEC4M",2,402,1448490.50803532
"DTHD1",2,402,1448490.50803532
"KLHL12",2,402,1448490.50803532
"CLK4",2,402,1448490.50803532
"METTL21C",2,402,1448490.50803532
"SLC4A9",2,402,1448490.50803532
"MET",5,399,1448492.11765056
"SPEG",9,395,1448494.15153389
"SEMA3A",3,401,1448495.54794943
"HAND2",3,401,1448497.18044822
"NOL6",6,398,1448497.83228643
"CYFIP2",9,395,1448502.73972372
"DUSP10",4,400,1448512.48870668
"MED12",10,394,1448514.33128738
"TNFRSF1B",3,401,1448516.85349333
"CDC123",3,401,1448516.85349333
"TOR1AIP1",2,402,1448520.59165189
"OR4C12",4,400,1448521.01232054
"ACSL5",3,401,1448521.76759833
"DBH",3,401,1448521.76759833
"SMG1",8,396,1448527.72326295
"PHIP",6,398,1448532.72063079
"CATSPERB",3,401,1448541.40739323
"OTUD4",5,399,1448541.73343011
"DOPEY1",5,399,1448549.78517581
"IPO9",4,400,1448550.80559406
"ISG20L2",3,401,1448551.21731562
"PTPRS",3,401,1448556.11978305
"NUSAP1",2,402,1448556.60990222
"C14orf166B",3,401,1448565.91973038
"ZNF45",3,401,1448565.91973038
"YIPF1",3,401,1448565.91973038
"ZNF831",7,397,1448570.16330755
"RPTN",5,399,1448575.98356783
"NKTR",7,397,1448576.60559572
"NPR2",6,398,1448577.95026908
"CDC42BPA",8,396,1448585.11179243
"PDE6A",5,399,1448587.38223529
"DDX27",3,401,1448590.39050476
"STAB1",5,399,1448591.1797861
"ARHGEF25",5,399,1448591.1797861
"ELAVL1",3,401,1448600.16717694
"ARHGAP25",3,401,1448605.05301927
"PAX3",3,401,1448605.05301927
"PVRL1",3,401,1448605.05301927
"ZC3H15",2,402,1448607.15711664
"SOX13",3,401,1448609.93719908
"DAP3",5,399,1448610.15250254
"DUOX1",7,397,1448611.98672327
"SKIV2L",3,401,1448614.81971639
"C1QTNF9B",2,402,1448616.44131447
"PCDH10",10,394,1448625.27299719
"ENTPD7",4,400,1448627.13561881
"FNDC3A",4,400,1448631.36430074
"TARBP1",6,398,1448633.42321135
"GRIK5",2,402,1448634.34223068
"AOAH",4,400,1448635.59173267
"PILRB",4,400,1448635.59173267
"SPEF2",6,398,1448636.88315132
"FXYD5",3,401,1448639.20736525
"ICA1",3,401,1448639.20736525
"ANKRD34C",3,401,1448642.46395151
"PREB",4,400,1448648.26652847
"CATSPER1",3,401,1448653.82000444
"PARP2",3,401,1448653.82000444
"PDSS2",3,401,1448653.82000444
"PRKAR2B",3,401,1448653.82000444
"TEAD2",3,401,1448653.82000444
"ZFP62",3,401,1448653.82000444
"CHRM3",3,401,1448658.68755915
"SEC61A2",5,399,1448659.36427207
"KCNT2",5,399,1448659.36427207
"SERPINA1",3,401,1448663.55345136
"DAK",3,401,1448663.55345136
"FSIP1",3,401,1448663.55345136
"KIAA0100",5,399,1448666.92027594
"FAM161B",3,401,1448668.41768104
"RASSF5",4,400,1448673.58237005
"OSBP2",3,401,1448683.00039505
"GABRB1",3,401,1448683.00039505
"ASIC1",3,401,1448687.8579747
"TGS1",6,398,1448688.68174826
"ZNF658",5,399,1448689.99359041
"PPIL2",2,402,1448696.49581917
"SH3TC1",4,400,1448698.85321163
"DSCAM",9,395,1448701.6934077
"CCDC24",1,403,1448704.17192836
"POU2F3",1,403,1448704.17192836
"KBTBD4",4,400,1448707.2668255
"OLFML3",6,398,1448709.34842322
"KRT18",3,401,1448716.96853987
"TRPM3",5,399,1448719.70002233
"ANKRD53",3,401,1448721.81448195
"ELMO1",3,401,1448721.81448195
"CHM",3,401,1448731.50137857
"CADPS",10,394,1448732.6864766
"IQSEC3",4,400,1448736.67509901
"PLA2G4F",4,400,1448740.87128094
"KDM5C",8,396,1448741.00973222
"RABGAP1",3,401,1448746.01925467
"BRCC3",3,401,1448746.01925467
"COL4A2",5,399,1448749.77165687
"AJAP1",2,402,1448753.10953278
"ZNFX1",8,396,1448761.86562719
"FANCC",4,400,1448766.02212252
"DOCK8",4,400,1448766.02212252
"TSPAN2",2,402,1448767.56379612
"ACOX3",3,401,1448770.18246463
"URB1",3,401,1448770.18246463
"FRK",3,401,1448770.18246463
"RIBC1",4,400,1448770.20955446
"ANKRD36BP2",2,402,1448770.8388072
"IQCF1",2,402,1448770.8388072
"RBL1",3,401,1448775.01011909
"TTC37",3,401,1448779.83611104
"SEMA5B",2,402,1448782.64588567
"MUC16",47,357,1448784.97086351
