"","mutO","mutX","MSE"
"SYNDIG1",0,146,738770.256755489
"C16orf71",0,146,738770.256755489
"C1orf112",0,146,738770.256755489
"C8G",0,146,738770.256755489
"CYLD",0,146,738770.256755489
"KCNQ4",0,146,738770.256755489
"KCTD15",0,146,738770.256755489
"LINC00610",0,146,738770.256755489
"LMBRD2",0,146,738770.256755489
"TMED1",0,146,738770.256755489
"APOH",0,146,738770.256755489
"ATP6V0A2",0,146,738770.256755489
"ENSG00000249034",0,146,738770.256755489
"ENTPD1",0,146,738770.256755489
"ETF1",0,146,738770.256755489
"FAM58A",0,146,738770.256755489
"GRIA2",0,146,738770.256755489
"KERA",0,146,738770.256755489
"LRRC40",0,146,738770.256755489
"MIR342",0,146,738770.256755489
"MYOT",0,146,738770.256755489
"NDUFA10",0,146,738770.256755489
"NKAIN2",0,146,738770.256755489
"PTGER1",0,146,738770.256755489
"RCAN1",0,146,738770.256755489
"SPNS3",0,146,738770.256755489
"YWHAB",0,146,738770.256755489
"CBWD1",0,146,738770.256755489
"CBX1",0,146,738770.256755489
"CD3EAP",0,146,738770.256755489
"DCTN1",0,146,738770.256755489
"DHX40",0,146,738770.256755489
"ECEL1",0,146,738770.256755489
"IGKV1-39",0,146,738770.256755489
"RAP2C",0,146,738770.256755489
"ABT1",0,146,738770.256755489
"BRAT1",0,146,738770.256755489
"C18orf54",0,146,738770.256755489
"RCSD1",0,146,738770.256755489
"SH3PXD2B",0,146,738770.256755489
"SLC44A2",0,146,738770.256755489
"SPDYE6",0,146,738770.256755489
"TNFRSF8",0,146,738770.256755489
"XRCC6BP1",0,146,738770.256755489
"ABCB10",0,146,738770.256755489
"AQP11",0,146,738770.256755489
"C20orf166-AS1",0,146,738770.256755489
"C6orf70",0,146,738770.256755489
"CAPRIN2",0,146,738770.256755489
"CXorf38",0,146,738770.256755489
"DGAT2",0,146,738770.256755489
"GRK7",0,146,738770.256755489
"GRM7",0,146,738770.256755489
"MTCP1NB",0,146,738770.256755489
"PGA3",0,146,738770.256755489
"RPS6KB1",0,146,738770.256755489
"SERAC1",0,146,738770.256755489
"CDR2",0,146,738770.256755489
"RDH13",0,146,738770.256755489
"GPI",0,146,738770.256755489
"HSPA1A",0,146,738770.256755489
"MIR1266",0,146,738770.256755489
"MMP27",0,146,738770.256755489
"OR2V2",0,146,738770.256755489
"PCDHGB3",0,146,738770.256755489
"PRKRA",0,146,738770.256755489
"SEPHS1",0,146,738770.256755489
"C19orf21",0,146,738770.256755489
"CACNB3",0,146,738770.256755489
"CRLS1",0,146,738770.256755489
"MC1R",0,146,738770.256755489
"MYBPH",0,146,738770.256755489
"OR13A1",0,146,738770.256755489
"OR4K5",0,146,738770.256755489
"RCN1",0,146,738770.256755489
"RWDD2B",0,146,738770.256755489
"GXYLT1",0,146,738770.256755489
"SYT5",0,146,738770.256755489
"ZNF483",0,146,738770.256755489
"CCDC11",0,146,738770.256755489
"CLRN2",0,146,738770.256755489
"ERICH1",0,146,738770.256755489
"HPCAL1",0,146,738770.256755489
"NPY1R",0,146,738770.256755489
"NXPH3",0,146,738770.256755489
"PRPF19",0,146,738770.256755489
"RAD9B",0,146,738770.256755489
"RNGTT",0,146,738770.256755489
"SUSD2",0,146,738770.256755489
"TAF6L",0,146,738770.256755489
"TRIM21",0,146,738770.256755489
"ALDH1B1",0,146,738770.256755489
"ASAH2C",0,146,738770.256755489
"CXorf36",0,146,738770.256755489
"GGA3",0,146,738770.256755489
"KLHL34",0,146,738770.256755489
"TBC1D22B",0,146,738770.256755489
"TRAFD1",0,146,738770.256755489
"ADORA2A",0,146,738770.256755489
"ANKLE2",0,146,738770.256755489
"BANP",0,146,738770.256755489
"BFAR",0,146,738770.256755489
"C11orf35",0,146,738770.256755489
"CYP1A2",0,146,738770.256755489
"EML1",0,146,738770.256755489
"FHL2",0,146,738770.256755489
"FIG4",0,146,738770.256755489
"GALR2",0,146,738770.256755489
"GEMIN4",0,146,738770.256755489
"GNA14",0,146,738770.256755489
"IL1RAP",0,146,738770.256755489
"ITPK1",0,146,738770.256755489
"KCNK13",0,146,738770.256755489
"KRTAP4-5",0,146,738770.256755489
"LINC00539",0,146,738770.256755489
"MLLT1",0,146,738770.256755489
"MTHFS",0,146,738770.256755489
"OR5F1",0,146,738770.256755489
"PEX19",0,146,738770.256755489
"PFKM",0,146,738770.256755489
"PPP6R3",0,146,738770.256755489
"RAB11FIP3",0,146,738770.256755489
"RBM45",0,146,738770.256755489
"TRBV11-1",0,146,738770.256755489
"ZHX3",0,146,738770.256755489
"ZNF148",0,146,738770.256755489
"ZNF346",0,146,738770.256755489
"ARRDC5",0,146,738770.256755489
"C2orf65",0,146,738770.256755489
"CCDC57",0,146,738770.256755489
"KIAA1586",0,146,738770.256755489
"STK40",0,146,738770.256755489
"ARHGDIA",0,146,738770.256755489
"CANT1",0,146,738770.256755489
"CEP19",0,146,738770.256755489
"KRTAP20-2",0,146,738770.256755489
"MLL5",0,146,738770.256755489
"NADKD1",0,146,738770.256755489
"OTP",0,146,738770.256755489
"C18orf34",0,146,738770.256755489
"C3orf70",0,146,738770.256755489
"MST1",0,146,738770.256755489
"MYCT1",0,146,738770.256755489
"PADI4",0,146,738770.256755489
"PKD2L1",0,146,738770.256755489
"RHBDD1",0,146,738770.256755489
"ZNF200",0,146,738770.256755489
"ZNF583",0,146,738770.256755489
"CLP1",0,146,738770.256755489
"EHF",0,146,738770.256755489
"GALNTL2",0,146,738770.256755489
"IRF2BP2",0,146,738770.256755489
"LSMD1",0,146,738770.256755489
"MAGEA8",0,146,738770.256755489
"NRBP1",0,146,738770.256755489
"NYAP2",0,146,738770.256755489
"OXER1",0,146,738770.256755489
"PARP12",0,146,738770.256755489
"PGA5",0,146,738770.256755489
"PPP1R32",0,146,738770.256755489
"RSBN1L",0,146,738770.256755489
"SLC25A5",0,146,738770.256755489
"SPNS1",0,146,738770.256755489
"TMEM233",0,146,738770.256755489
"WIF1",0,146,738770.256755489
"ABHD2",0,146,738770.256755489
"C19orf38",0,146,738770.256755489
"CCDC164",0,146,738770.256755489
"CYP17A1",0,146,738770.256755489
"FAM175B",0,146,738770.256755489
"SNX1",0,146,738770.256755489
"CCDC24",0,146,738770.256755489
"MAGEB16",0,146,738770.256755489
"OR2A1",0,146,738770.256755489
"POU2F3",0,146,738770.256755489
"PRCP",0,146,738770.256755489
"CACNG2",0,146,738770.256755489
"CETP",0,146,738770.256755489
"DPP4",0,146,738770.256755489
"GAB4",0,146,738770.256755489
"LMBRD1",0,146,738770.256755489
"MXD4",0,146,738770.256755489
"OR51Q1",0,146,738770.256755489
"POLR3F",0,146,738770.256755489
"RAB3C",0,146,738770.256755489
"SLCO1A2",0,146,738770.256755489
"SPTBN5",0,146,738770.256755489
"AVPR2",0,146,738770.256755489
"CDCA8",0,146,738770.256755489
"CYP46A1",0,146,738770.256755489
"CYP4F8",0,146,738770.256755489
"DSG2",0,146,738770.256755489
"EFTUD1",0,146,738770.256755489
"HAS1",0,146,738770.256755489
"HNRNPA0",0,146,738770.256755489
"MRPS18B",0,146,738770.256755489
"NKRF",0,146,738770.256755489
"OR5AR1",0,146,738770.256755489
"OR9G1",0,146,738770.256755489
"PRPS1",0,146,738770.256755489
"SRRM4",0,146,738770.256755489
"UPP1",0,146,738770.256755489
"ZNF732",0,146,738770.256755489
"ZPBP",0,146,738770.256755489
"AATK-AS1",0,146,738770.256755489
"CLIC3",0,146,738770.256755489
"MED19",0,146,738770.256755489
"PRR14",0,146,738770.256755489
"AAK1",0,146,738770.256755489
"ADARB1",0,146,738770.256755489
"ANP32E",0,146,738770.256755489
"ARHGEF28",0,146,738770.256755489
"AZIN1",0,146,738770.256755489
"CLDN10",0,146,738770.256755489
"CRB2",0,146,738770.256755489
"CYP4F24P",0,146,738770.256755489
"DAOA",0,146,738770.256755489
"FAM166A",0,146,738770.256755489
"FCHO2",0,146,738770.256755489
"FRMD4B",0,146,738770.256755489
"GRM4",0,146,738770.256755489
"HIST1H1E",0,146,738770.256755489
"HS2ST1",0,146,738770.256755489
"KRT76",0,146,738770.256755489
"NUDT10",0,146,738770.256755489
"PDE1B",0,146,738770.256755489
"PFKFB1",0,146,738770.256755489
"PLEKHG3",0,146,738770.256755489
"PPAPDC1A",0,146,738770.256755489
"RAN",0,146,738770.256755489
"SEC13",0,146,738770.256755489
"SEC61A1",0,146,738770.256755489
"SLC25A53",0,146,738770.256755489
"TRIM51HP",0,146,738770.256755489
"YARS2",0,146,738770.256755489
"ZNF347",0,146,738770.256755489
"C14orf45",0,146,738770.256755489
"CACNA1C-AS1",0,146,738770.256755489
"CPA2",0,146,738770.256755489
"ESRP2",0,146,738770.256755489
"FGF9",0,146,738770.256755489
"LRRN4",0,146,738770.256755489
"MIR548D2",0,146,738770.256755489
"PMPCA",0,146,738770.256755489
"SLC2A5",0,146,738770.256755489
"TBX10",0,146,738770.256755489
"NOC2L",0,146,738770.256755489
"ENDOU",0,146,738770.256755489
"NRAP",0,146,738770.256755489
"TERF2IP",0,146,738770.256755489
"ANKZF1",0,146,738770.256755489
"BTK",0,146,738770.256755489
"C21orf37",0,146,738770.256755489
"GAN",0,146,738770.256755489
"KRT13",0,146,738770.256755489
"LINC00650",0,146,738770.256755489
"MIR4477A",0,146,738770.256755489
"MIR508",0,146,738770.256755489
"RNF187",0,146,738770.256755489
"TMEM196",0,146,738770.256755489
"UCA1",0,146,738770.256755489
"USP4",0,146,738770.256755489
"CYTIP",0,146,738770.256755489
"PKD2L2",0,146,738770.256755489
"TBC1D19",0,146,738770.256755489
"ALG1",0,146,738770.256755489
"AMZ2",0,146,738770.256755489
"CHML",0,146,738770.256755489
"ENSG00000235041",0,146,738770.256755489
"FAM115C",0,146,738770.256755489
"GJB2",0,146,738770.256755489
"HNRPDL",0,146,738770.256755489
"MCTS1",0,146,738770.256755489
"RANBP6",0,146,738770.256755489
"SNAI1",0,146,738770.256755489
"TH1L",0,146,738770.256755489
"TRBV6-8",0,146,738770.256755489
"MIR486",0,146,738770.256755489
"NDUFA1",0,146,738770.256755489
"NPTXR",0,146,738770.256755489
"OR5R1",0,146,738770.256755489
"PSMD14",0,146,738770.256755489
"SH3GL2",0,146,738770.256755489
"BTNL2",0,146,738770.256755489
"KCNK9",0,146,738770.256755489
"KIAA1644",0,146,738770.256755489
"KLHDC7A",0,146,738770.256755489
"PCDHGC5",0,146,738770.256755489
"RNH1",0,146,738770.256755489
"SELRC1",0,146,738770.256755489
"SYCP1",0,146,738770.256755489
"TEX19",0,146,738770.256755489
"C1orf94",0,146,738770.256755489
"CMTM7",0,146,738770.256755489
"ENO3",0,146,738770.256755489
"KLRF1",0,146,738770.256755489
"MIR1185-1",0,146,738770.256755489
"OR14K1",0,146,738770.256755489
"PTRHD1",0,146,738770.256755489
"RRAGB",0,146,738770.256755489
"SNRNP48",0,146,738770.256755489
"SSX5",0,146,738770.256755489
"TAX1BP1",0,146,738770.256755489
"ZFAND2B",0,146,738770.256755489
"NOL10",0,146,738770.256755489
"RNF180",0,146,738770.256755489
"SH2D5",0,146,738770.256755489
"ATP6V1B2",0,146,738770.256755489
"IL3RA",0,146,738770.256755489
"NDUFA4",0,146,738770.256755489
"PDC",0,146,738770.256755489
"PELI2",0,146,738770.256755489
"PNPT1",0,146,738770.256755489
"RALB",0,146,738770.256755489
"RHBDL3",0,146,738770.256755489
"TMEM241",0,146,738770.256755489
"ZNF880",0,146,738770.256755489
"ABI1",0,146,738770.256755489
"ACOX1",0,146,738770.256755489
"FAM108A1",0,146,738770.256755489
"FAM124A",0,146,738770.256755489
"HTR5A",0,146,738770.256755489
"IL27",0,146,738770.256755489
"KDM3B",0,146,738770.256755489
"MID2",0,146,738770.256755489
"NUMBL",0,146,738770.256755489
"PLEKHN1",0,146,738770.256755489
"RIMKLA",0,146,738770.256755489
"RSPH3",0,146,738770.256755489
"RXRA",0,146,738770.256755489
"SPRR3",0,146,738770.256755489
"SSR1",0,146,738770.256755489
"CEP104",0,146,738770.256755489
"ENSG00000211459",0,146,738770.256755489
"IL2RG",0,146,738770.256755489
"MSX2",0,146,738770.256755489
"RASA2",0,146,738770.256755489
"ZBTB25",0,146,738770.256755489
"DCP1A",0,146,738770.256755489
"FGF3",0,146,738770.256755489
"KXD1",0,146,738770.256755489
"LRRC23",0,146,738770.256755489
"MIR24-1",0,146,738770.256755489
"NUP210",0,146,738770.256755489
"SLC1A3",0,146,738770.256755489
"SOS2",0,146,738770.256755489
"ZNF555",0,146,738770.256755489
"CS",0,146,738770.256755489
"FAM123C",0,146,738770.256755489
"GFPT2",0,146,738770.256755489
"ITCH",0,146,738770.256755489
"LINC00618",0,146,738770.256755489
"PPP1R37",0,146,738770.256755489
"ZNF707",0,146,738770.256755489
"HMCN2",0,146,738770.256755489
"KRT16P1",0,146,738770.256755489
"SAMD11",0,146,738770.256755489
"USP44",0,146,738770.256755489
"DCUN1D4",0,146,738770.256755489
"FAM89A",0,146,738770.256755489
"MGC34034",0,146,738770.256755489
"MTRNR2L3",0,146,738770.256755489
"NTN3",0,146,738770.256755489
"RAET1K",0,146,738770.256755489
"SLC43A3",0,146,738770.256755489
"SOCS2",0,146,738770.256755489
"TRIM62",0,146,738770.256755489
"ASAP3",0,146,738770.256755489
"ATF1",0,146,738770.256755489
"C1orf31",0,146,738770.256755489
"C2orf40",0,146,738770.256755489
"CCBP2",0,146,738770.256755489
"COL1A2",0,146,738770.256755489
"FLJ12825",0,146,738770.256755489
"HHATL",0,146,738770.256755489
"IFNA5",0,146,738770.256755489
"KIAA0284",0,146,738770.256755489
"LPCAT2",0,146,738770.256755489
"MACC1",0,146,738770.256755489
"METAP1D",0,146,738770.256755489
"METTL12",0,146,738770.256755489
"MIR1182",0,146,738770.256755489
"MSANTD2",0,146,738770.256755489
"OR4D11",0,146,738770.256755489
"P2RX5",0,146,738770.256755489
"PEX5L",0,146,738770.256755489
"RPS6KC1",0,146,738770.256755489
"SRPK2",0,146,738770.256755489
"TAT",0,146,738770.256755489
"TCEANC",0,146,738770.256755489
"TELO2",0,146,738770.256755489
"TESC",0,146,738770.256755489
"TMED2",0,146,738770.256755489
"TPH1",0,146,738770.256755489
"TREML3P",0,146,738770.256755489
"TRIM72",0,146,738770.256755489
"TRMT61B",0,146,738770.256755489
"WDPCP",0,146,738770.256755489
"FAM75A7",0,146,738770.256755489
"FBXO2",0,146,738770.256755489
"GLT6D1",0,146,738770.256755489
"PPIF",0,146,738770.256755489
"ACTN1",0,146,738770.256755489
"ARL6IP6",0,146,738770.256755489
"BMP2",0,146,738770.256755489
"DCAF15",0,146,738770.256755489
"EGR1",0,146,738770.256755489
"FAM57B",0,146,738770.256755489
"FAM86JP",0,146,738770.256755489
"GATA6",0,146,738770.256755489
"PPIB",0,146,738770.256755489
"PTOV1",0,146,738770.256755489
"SLAIN1",0,146,738770.256755489
"ZNF669",0,146,738770.256755489
"ANO9",0,146,738770.256755489
"C16orf78",0,146,738770.256755489
"C4orf29",0,146,738770.256755489
"CD300LB",0,146,738770.256755489
"CEACAM16",0,146,738770.256755489
"CLDN14",0,146,738770.256755489
"DPP6",0,146,738770.256755489
"FABP12",0,146,738770.256755489
"GALE",0,146,738770.256755489
"GJA5",0,146,738770.256755489
"HOXD13",0,146,738770.256755489
"KCNMB3",0,146,738770.256755489
"KY",0,146,738770.256755489
"MAPKAPK2",0,146,738770.256755489
"MIR450A2",0,146,738770.256755489
"MTMR3",0,146,738770.256755489
"OR10H3",0,146,738770.256755489
"PDCD4",0,146,738770.256755489
"PLD2",0,146,738770.256755489
"RNF146",0,146,738770.256755489
"SERPINB13",0,146,738770.256755489
"SKP2",0,146,738770.256755489
"SYF2",0,146,738770.256755489
"TMEM2",0,146,738770.256755489
"TMEM235",0,146,738770.256755489
"TOP1",0,146,738770.256755489
"TRBC2",0,146,738770.256755489
"WRAP73",0,146,738770.256755489
"ZNF302",0,146,738770.256755489
"ZSCAN23",0,146,738770.256755489
"ZXDC",0,146,738770.256755489
"C11orf16",0,146,738770.256755489
"CGB7",0,146,738770.256755489
"FBXO39",0,146,738770.256755489
"GTPBP8",0,146,738770.256755489
"MED24",0,146,738770.256755489
"MIR548H3",0,146,738770.256755489
"OR4P4",0,146,738770.256755489
"PLEKHM2",0,146,738770.256755489
"PMP22",0,146,738770.256755489
"SAP25",0,146,738770.256755489
"ZNF254",0,146,738770.256755489
"ANKRD19P",0,146,738770.256755489
"PPIH",0,146,738770.256755489
"RBM3",0,146,738770.256755489
"SNAPC3",0,146,738770.256755489
"UBA6",0,146,738770.256755489
"AHRR",0,146,738770.256755489
"AK4",0,146,738770.256755489
"ARPC2",0,146,738770.256755489
"ATP2A3",0,146,738770.256755489
"ATP6V1G2",0,146,738770.256755489
"C12orf4",0,146,738770.256755489
"C5orf28",0,146,738770.256755489
"CCBL2",0,146,738770.256755489
"CD244",0,146,738770.256755489
"CITED2",0,146,738770.256755489
"CYP2C18",0,146,738770.256755489
"DEC1",0,146,738770.256755489
"DOK4",0,146,738770.256755489
"ERO1L",0,146,738770.256755489
"FAM27L",0,146,738770.256755489
"FOXR2",0,146,738770.256755489
"G6PC2",0,146,738770.256755489
"GPRC6A",0,146,738770.256755489
"GSTT1",0,146,738770.256755489
"IGFBP3",0,146,738770.256755489
"KAT7",0,146,738770.256755489
"KIR3DL2",0,146,738770.256755489
"KRT5",0,146,738770.256755489
"MFN1",0,146,738770.256755489
"MYBPHL",0,146,738770.256755489
"NLE1",0,146,738770.256755489
"NME6",0,146,738770.256755489
"NSG1",0,146,738770.256755489
"OR10X1",0,146,738770.256755489
"OR2A12",0,146,738770.256755489
"OR4X2",0,146,738770.256755489
"RARRES1",0,146,738770.256755489
"RORB",0,146,738770.256755489
"RPAP2",0,146,738770.256755489
"S100A7A",0,146,738770.256755489
"SLC1A1",0,146,738770.256755489
"SLC5A12",0,146,738770.256755489
"SMC5",0,146,738770.256755489
"SSR3",0,146,738770.256755489
"STARD3NL",0,146,738770.256755489
"TAAR6",0,146,738770.256755489
"TAS2R40",0,146,738770.256755489
"TIMMDC1",0,146,738770.256755489
"TMEM127",0,146,738770.256755489
"TREM2",0,146,738770.256755489
"YBEY",0,146,738770.256755489
"ZNF19",0,146,738770.256755489
"ZNF263",0,146,738770.256755489
"ZNF408",0,146,738770.256755489
"ZYX",0,146,738770.256755489
"ANKRD20A5P",0,146,738770.256755489
"C11orf92",0,146,738770.256755489
"C2orf15",0,146,738770.256755489
"CR1L",0,146,738770.256755489
"CXADRP3",0,146,738770.256755489
"CXorf24",0,146,738770.256755489
"DOK3",0,146,738770.256755489
"EBLN2",0,146,738770.256755489
"ECRP",0,146,738770.256755489
"EIF1",0,146,738770.256755489
"FOXK2",0,146,738770.256755489
"GAST",0,146,738770.256755489
"GKAP1",0,146,738770.256755489
"GVINP1",0,146,738770.256755489
"KPTN",0,146,738770.256755489
"MATN1-AS1",0,146,738770.256755489
"NAGA",0,146,738770.256755489
"OR6C68",0,146,738770.256755489
"PAQR3",0,146,738770.256755489
"PPM1A",0,146,738770.256755489
"PYGO1",0,146,738770.256755489
"REXO1",0,146,738770.256755489
"SDR16C6P",0,146,738770.256755489
"SIRPB2",0,146,738770.256755489
"SSH2",0,146,738770.256755489
"TPTEP1",0,146,738770.256755489
"UHMK1",0,146,738770.256755489
"ULBP2",0,146,738770.256755489
"ABCB7",0,146,738770.256755489
"ANKRA2",0,146,738770.256755489
"APCDD1L",0,146,738770.256755489
"BMP8A",0,146,738770.256755489
"CLCN5",0,146,738770.256755489
"CLU",0,146,738770.256755489
"DMPK",0,146,738770.256755489
"FAM122C",0,146,738770.256755489
"IL22RA2",0,146,738770.256755489
"MSGN1",0,146,738770.256755489
"OTUB1",0,146,738770.256755489
"USP10",0,146,738770.256755489
"ZNF564",0,146,738770.256755489
"RSAD1",0,146,738770.256755489
"ACER1",0,146,738770.256755489
"AHCYL1",0,146,738770.256755489
"AKR1D1",0,146,738770.256755489
"AMDHD1",0,146,738770.256755489
"AVPI1",0,146,738770.256755489
"C6orf123",0,146,738770.256755489
"CCDC125",0,146,738770.256755489
"CKAP4",0,146,738770.256755489
"CST7",0,146,738770.256755489
"DDX18",0,146,738770.256755489
"ENSG00000267385",0,146,738770.256755489
"FGD2",0,146,738770.256755489
"GRAMD3",0,146,738770.256755489
"HEXA",0,146,738770.256755489
"IFNG",0,146,738770.256755489
"IKBIP",0,146,738770.256755489
"INTS6",0,146,738770.256755489
"KDELR2",0,146,738770.256755489
"KLHL29",0,146,738770.256755489
"LRRC18",0,146,738770.256755489
"MBD3L3",0,146,738770.256755489
"MEA1",0,146,738770.256755489
"NIF3L1",0,146,738770.256755489
"NR2F1",0,146,738770.256755489
"OR5K1",0,146,738770.256755489
"PACSIN2",0,146,738770.256755489
"RIMS4",0,146,738770.256755489
"SLC12A1",0,146,738770.256755489
"SLC27A2",0,146,738770.256755489
"SLC6A19",0,146,738770.256755489
"SLC7A14",0,146,738770.256755489
"TAL1",0,146,738770.256755489
"TERF2",0,146,738770.256755489
"TTBK1",0,146,738770.256755489
"UCP2",0,146,738770.256755489
"UGT1A5",0,146,738770.256755489
"XRCC2",0,146,738770.256755489
"ZNF43",0,146,738770.256755489
"ACSF2",0,146,738770.256755489
"AGXT2L1",0,146,738770.256755489
"AMZ2P1",0,146,738770.256755489
"APOL6",0,146,738770.256755489
"BCAS4",0,146,738770.256755489
"C16orf5",0,146,738770.256755489
"CD58",0,146,738770.256755489
"CRTC3",0,146,738770.256755489
"DAP",0,146,738770.256755489
"DCUN1D5",0,146,738770.256755489
"DDX59",0,146,738770.256755489
"DEGS2",0,146,738770.256755489
"DLG4",0,146,738770.256755489
"DTX3",0,146,738770.256755489
"ENSG00000258472",0,146,738770.256755489
"FAM108B1",0,146,738770.256755489
"FAM114A1",0,146,738770.256755489
"GPR113",0,146,738770.256755489
"GPT",0,146,738770.256755489
"HEMK1",0,146,738770.256755489
"HIRIP3",0,146,738770.256755489
"HOXB9",0,146,738770.256755489
"IDH3B",0,146,738770.256755489
"IFNA17",0,146,738770.256755489
"KCMF1",0,146,738770.256755489
"LLPH",0,146,738770.256755489
"LRCH3",0,146,738770.256755489
"LRRC27",0,146,738770.256755489
"LY6K",0,146,738770.256755489
"NUCB1",0,146,738770.256755489
"PFKP",0,146,738770.256755489
"PHF6",0,146,738770.256755489
"PIGR",0,146,738770.256755489
"POM121C",0,146,738770.256755489
"PRCC",0,146,738770.256755489
"PRDM11",0,146,738770.256755489
"PSAP",0,146,738770.256755489
"RAVER2",0,146,738770.256755489
"RIOK1",0,146,738770.256755489
"SENP8",0,146,738770.256755489
"SLC25A38",0,146,738770.256755489
"SLC37A4",0,146,738770.256755489
"SLU7",0,146,738770.256755489
"STAC3",0,146,738770.256755489
"SYT12",0,146,738770.256755489
"TBC1D2B",0,146,738770.256755489
"TNFRSF11B",0,146,738770.256755489
"UBE2D2",0,146,738770.256755489
"UBE2V2",0,146,738770.256755489
"USP49",0,146,738770.256755489
"VKORC1",0,146,738770.256755489
"ZBTB22",0,146,738770.256755489
"ZC2HC1A",0,146,738770.256755489
"ZMIZ2",0,146,738770.256755489
"ZNF252P",0,146,738770.256755489
"ZNF629",0,146,738770.256755489
"AGPAT6",0,146,738770.256755489
"ARG1",0,146,738770.256755489
"ATG5",0,146,738770.256755489
