"","cor","number"
"USP34",0.367553851672843,3998
"PZP",0.367407891259231,16165
"NTHL1",-0.367358299851427,8860
"PSORS1C2",-0.367320301363311,10643
"IGSF10",0.367289644044695,14680
"ZNF436",0.367249810011522,17177
"CNGA1",0.367189754611429,10075
"CHRNB1",0.367105249673208,9043
"MAPK8IP2",-0.367036242048948,13509
"NDUFS8",-0.367018049544155,12058
"KIAA0195",0.366817037806726,12658
"PRG2",-0.366776276434083,7258
"ROPN1B",0.366756124785423,673
"CNKSR3",0.366737286827336,5595
"SAA1",0.366724266068115,7355
"VSTM1",-0.366705375682495,12988
"SPATA9",0.366498801722991,11267
"VAPB",-0.366459918704221,12213
"COMMD1",0.366413314576946,591
"TBC1D19",0.366198077939343,1089
"BAHCC1",0.366102995291251,6610
"ANKRD54",-0.366090058040725,5873
"C9orf66",0.366078801219341,7849
"C13orf3",-0.365960703990122,10630
"C12orf11",0.365884843273212,557
"FAM122B",-0.365865660623044,9153
"HIST1H2BK",-0.365840412668494,15944
"CSMD2",-0.365747876938625,7244
"CCBL2",0.365332455593495,10230
"C12orf34",-0.365223727193866,3393
"OR5I1",-0.365037152487265,12707
"SLC25A19",-0.36496681902672,1865
"METTL1",-0.364797013563168,14079
"RP11-413M3.2",-0.36459607626034,2009
"CRTAM",0.364594696701469,15191
"ANKRD44",0.364445547989357,15891
"C9orf119",-0.364384666282822,11022
"ALDOAP2",-0.364378450002539,4397
"PABPC4",0.364375066086046,6162
"ZNF496",-0.364123593577097,13871
"RPS7",0.364085927717039,8538
"PDYN",-0.363926024065623,2130
"EEF1A1",0.363708002765192,8168
"RANBP2",0.363626530238055,12923
"C10orf10",0.363506055809909,14515
"ADIPOR1",-0.363393811990636,3036
"C22orf15",-0.36324891330036,9688
"ZNF587",-0.363074491862322,6285
"EIF3B",-0.363028367853441,16278
"HOXB8",-0.363002057412076,4673
"FGFRL1",0.362930534827993,16753
"DCTD",0.36284773950155,10746
"KPNA5",0.362796995052744,1544
"BMX",0.362782141068739,16080
"PLIN",0.362766633449487,133
"EPHB1",0.362711256769423,15674
"OVOS2",0.362673980426159,6398
"DDX6",-0.362551007309158,10509
"EEF1A2",-0.362446429688786,2763
"NUP50",-0.36244080619027,1521
"KRTAP8-1",0.362433332918766,17046
"RFXAP",0.362387150772465,8848
"MEF2D",-0.362364729721479,7666
"ZNF497",-0.36235117105482,1455
"APLN",-0.362193218014954,13784
"TMEM16K",0.362152263245375,6219
"EHD4",0.362032687526372,7281
"ACAD8",0.36201771776181,3362
"COPG",-0.361952108973925,4045
"ERLIN1",0.361722123269013,15942
"FAM47B",-0.361693907274227,2397
"TCN2",0.361649611110503,7593
"ABCD1",-0.361315431986791,14828
"BIK",-0.361312595205789,7718
"FBXL5",0.361220917720173,4784
"TNRC4",-0.360954534482609,15799
"MRPL53",-0.360941484585201,6516
"ZFP36L2",0.360918576010603,14329
"POU2AF1",0.360863260332847,1223
"TUFT1",-0.360837787461583,3579
"B3GNT5",0.360815339761427,14086
"SPIRE2",-0.360779055198071,10973
"PUSL1",-0.360711124570748,16326
"CASQ2",0.360451981506704,10756
"GABARAP",0.360372008182426,11972
"PCSK7",0.360212564403439,11870
"FGG",-0.360175522277835,7819
"BIRC3",0.36015646380326,10858
"tAKR",-0.360116813482356,2837
"LAX1",0.360100791658151,15244
"TCTN3",0.360079913440612,9261
"IRF8",0.360034495848662,12856
"KRT5",0.360024708329396,2015
"LOC402057",0.359966020858067,2686
"TOB2",-0.359781744015976,47
"CACNA1B",-0.359738638626632,7885
"EDEM1",-0.359437197213738,10567
"CDC14B",0.359413531682156,11443
"IGHD",-0.35941147805741,11157
"SCP2",0.35939164142242,11021
"RRBP1",-0.359369759997364,3699
"SPATA13",-0.35934639522724,12860
"ITGB1BP2",-0.359342391209557,10990
"TXNDC6",0.359290032417202,12967
"CXCL2",0.359109024964055,5019
"DEFB1",0.359105162111818,3379
"MARCH5",0.359084983638897,5688
"L3MBTL3",0.358853689461118,12851
"FAM82A",0.358758315161071,11214
"EXOSC5",-0.358544999215542,12389
"IL2",0.358454034274201,8330
"SFRS1",-0.358343270753645,10962
"ZBTB22",0.358305364638573,5558
"OBFC1",0.358270072576773,691
"WRN",0.358032276375385,1873
"BMP6",0.358032183653229,15448
"FUT6",0.35800321198588,12116
"HNRPLL",0.357767447149974,15560
"APOBEC3H",0.357744429014805,16898
"ZNF408",-0.357713485488657,7264
"CD48",0.357400536467856,14873
"FLJ25404",-0.357383017262009,3848
"DENND4A",0.357333184966252,10194
"PRR13",-0.357278373576129,7139
"CDC42BPB",-0.357247055831973,12821
"KLRC3",0.357246101438454,6178
"AGTPBP1",0.357222034830023,4602
"CEACAM5",-0.357215598021695,13706
"HIST1H4H",-0.357175543853961,5253
"LOC198437",-0.357134153508733,16056
"CRK",0.357100642762252,4143
"ADAM28",0.357090893979943,7221
"TBKBP1",-0.356779954240721,8041
"HIST1H2AD",-0.356741951242177,139
"IL18RAP",0.356734451528615,4872
"ARSA",-0.356684795483658,9188
"ZNF583",0.356589389918552,11118
"DFNA5",0.356524181437558,10318
"PSMD9",0.356488825644307,15733
"C8orf37",0.356475477382802,3522
"PLA2R1",0.356364700827424,11083
"C9orf78",0.356129570499699,6558
"OR5BF1",-0.35609620754004,15257
"CPNE9",-0.356013997664945,9159
"PPP1R2P9",0.355849971670849,4971
"C8orf79",0.355683690804539,14318
"MAGEA4",-0.35564120859155,16215
"MFNG",0.35562223874602,10748
"TLR8",0.355569697599948,1392
"PRKD1",0.355530651257923,12656
"SUPT4H1",-0.355499223690457,13111
"ZNF76",0.355491753145322,7967
"ZNF215",0.355467673936468,2743
"PTGER3",0.355407475029813,5443
"ALDH3A2",0.355242763721853,6641
"LRFN4",-0.355242401315814,11385
"SCARB2",0.355241741827048,3997
"CHODL",0.355191165226302,14554
"ANKRD29",0.355076598816151,1842
"COL6A1",-0.354982246759403,15024
"PPT1",0.354930477442844,1515
"FKBP2",-0.354897599003948,9806
"PIF1",-0.354841816701346,13713
"HYAL1",0.354677604432874,14064
"EPHA8",-0.354553719076832,11830
"NPAT",0.354532750451691,12106
"SLC5A5",-0.354524196437314,6098
"CLIC2",0.354494852105381,12899
"HMGA1",-0.354363680197886,4273
"C6orf117",0.354239209956586,5961
"KISS1R",-0.354236536484044,235
"NEDD9",0.354143007409273,4146
"LOC389458",-0.354135839344192,15887
"NAALADL1",0.354108315546801,4528
"GRLF1",-0.354009050104904,12175
"LOC129881",0.354006792440182,1749
"F8",0.35396112870456,1542
"SEMA3G",0.35395687528647,9051
"OSBPL9",0.353898601604427,3022
"ZNF274",0.353704009694694,7759
"IL11RA",0.353689822448312,4366
"RBM39",-0.353615757781626,7495
"CAV3",0.353597048563869,2524
"HIST1H4B",-0.353520931783386,537
"OR4D1",-0.353519037841154,6548
"GPR114",0.353485689509681,15332
"ARPC1A",0.353433073185491,2671
"PDZD2",0.353330302631604,13797
"HPS5",0.353327121193489,6395
"TPM4",-0.353286884453637,3886
"SSPN",0.353112510679124,7454
"SCARF2",-0.353036835759431,15632
"ENAM",-0.352945334882226,12142
"TLE3",-0.352909646885832,13657
"MOBP",-0.352904385862906,747
"PLCXD3",0.352837537809805,2625
"MAPK10",0.352834841500294,4569
"OR5AK2",-0.352807800706197,8521
"MCCC1",0.352689852626479,7126
"SFT2D3",0.352689640569747,10445
"TFB2M",-0.352672546207077,8277
"CD47",0.352619173910209,3133
"RPP30",0.352575722063427,4873
"USHBP1",0.352539251951739,12779
"C6orf58",0.352497006267347,11156
"SV2B",0.352345942229405,1340
"TMEM112",-0.352302127391637,8501
"DAPK1",0.352295507218285,15133
"RDX",0.352265632432808,9040
"MOBKL2B",0.352243990393268,6728
"KCNIP2",0.352160480755744,3178
"NCOA6",-0.352094145396505,4863
"UHRF1",-0.35205118315162,15074
"DYRK4",0.351904713797773,13317
"FSTL4",-0.351870140987007,3554
"UBD",0.35183852912302,10282
"FMO2",0.351637798266581,4095
"LOC440248",0.351622990540681,1503
"C9orf79",-0.351577900635614,12741
"AVP",-0.35156879039854,3281
"PCDHB4",0.351504261097964,12271
"MAP1LC3C",0.351497334774015,76
"SLC39A7",-0.351479542294658,3366
"CBWD6",0.351476268017038,11510
"PLRG1",0.351361809854691,369
"FLI1",0.351324322550962,13459
"ZNF366",0.351270846707128,14317
"BMP8B",-0.351211801347651,16204
"BOC",0.351190597215505,7493
"C9orf142",-0.351109583957618,12485
"ZNF10",0.351104172106831,660
"NCOA5",-0.350958173285032,11396
"ICA1L",0.350893203314283,9099
"UCP3",-0.350766324355617,950
"APOOL",-0.350756526268238,13719
"ARL8B",-0.350724113522946,16193
"DSCR6",-0.350699723512702,4511
"CHL1",0.350274380533825,5770
"LIPA",0.350258175465901,16604
"B3GALT4",-0.350027434299324,1641
"FLJ21438",0.349906069220236,7063
"PRR17",-0.349698634737571,5188
"ASB16",-0.349667871811833,14514
"FOXO1",0.349651544867434,482
"C11orf76",-0.349467598609717,6101
"MRPS26",-0.349465098596036,1507
"CSNK1G2",-0.349451844228312,14408
"FOXD3",-0.349416093449451,7850
"NTN2L",-0.349264929281015,10967
"C21orf49",0.349186434484949,6844
"ADCY1",-0.34916968476838,13563
"PRM2",-0.349154915663896,16072
"ALPL",0.349054171709811,5418
"DAPL1",0.349016814906802,2134
"RTN4R",-0.348991392303216,16325
"HIST1H2BD",-0.348979408334606,16078
"ZNHIT2",-0.348940440046928,8907
"PHF6",-0.348918208453161,16835
"SCARF1",0.348910759237838,11900
"HIST1H2BH",-0.348865316011348,980
"CCDC116",-0.348839257343773,13000
"ZBTB17",-0.348778878808151,7640
"MRPS34",-0.348646075099231,12030
"PFN3",-0.348438454055745,11921
"CALML3",0.348402221995222,8350
"COL4A1",-0.348400535124304,15983
"IGF2BP1",-0.348383157724733,2165
"ZNF599",0.348168091352402,3704
"NINJ1",-0.34813405916553,946
"FAM100B",-0.348111964084387,11749
"SYT15",0.348100850723143,16543
"LY6H",-0.348022733426003,10565
"ARHGAP9",0.347909773998785,8266
"FAM111B",-0.34790524018192,3200
"P2RX2",-0.347901777680547,5146
"KRT13",0.347858992133685,9962
"SLC25A22",-0.347681564018432,14357
"PKIA",0.347645920093696,7389
"ADD3",0.347344676968732,5471
"MATK",0.347337220124336,16240
"RXRB",0.347295538906959,10863
"MGC87042",0.347251536811463,9884
"POU6F1",0.34707911338084,6743
"C18orf2",-0.34706510112587,1359
"ARID4B",-0.347058598864139,10733
"PRMT7",-0.347020777875427,17239
"SENP8",0.34699310399402,2557
"CHRAC1",0.346967918795717,13126
"AIFM3",-0.346959373448196,9676
"RAB18",0.346959278965842,3190
"IQGAP3",-0.346954894637758,15721
"MYOG",-0.346940969128629,16031
"HIST1H2AH",-0.346930031143315,10617
"SH3BGRL2",0.346882513280135,2566
"CCDC115",0.34687926434818,4322
"TTLL12",-0.346638183090674,16806
"PTCD2",0.346637657523878,9265
"CD3D",0.34658985728219,12353
"PGCP",0.346584613126845,15229
"LEPREL2",-0.346575908915177,6643
"OR10A5",-0.346495351456065,16116
"EGFL6",0.346469816137647,16934
"TMEM85",0.346367055588537,13782
"KRT14",0.346347158712307,14628
"FAM57B",-0.346298050315915,16096
"ZNF576",-0.346273322953563,15232
"UBL5",-0.346271588534122,13750
"CALU",-0.346226410842056,12618
"C14orf94",0.346185368232945,3312
"RASSF7",-0.346073237533275,7690
"TRIM29",0.346009810702309,15338
"LRFN5",0.345988030691034,15252
"RNASEH2A",-0.345976168204934,8498
"HNMT",0.345975282172837,2266
"C19orf25",-0.345971347915479,14209
"ORC4L",0.345902284165832,1450
"ABCG1",-0.34589088208841,9925
"DZIP1L",0.345791339182906,3077
"BTLA",0.345751619809668,11952
"PARP3",0.345723074698766,10672
"PRAF2",-0.345718707054453,12121
"MVK",0.345678398321284,744
"CALM3",-0.345664264205847,8483
"FCRLB",-0.345534085212388,15619
"MANEAL",-0.345458943319913,16666
"DERA",0.345453646451329,14144
"CYTL1",0.345289012284254,12578
"CDKN2C",0.345239423156062,16046
"POLD1",-0.345228503417674,5304
"PDE7B",0.345211534960041,2745
"FAS",0.345158757397805,5592
"CITED1",0.345127042945258,3508
"RAB3D",-0.344989375682732,6133
"C8orf40",0.344967565440907,10531
"ANKRD13D",-0.34486614154311,9743
"CDH22",0.3448075131986,1703
"HACE1",0.344723585747612,1285
"C14orf133",0.344709727139635,13649
"AP1GBP1",0.344707237905824,8187
"FAM110A",-0.34470497398337,3564
"POLK",0.344563066679707,2215
"SLC47A1",0.344540777948239,1297
"HNRPH3",0.344537028714942,14788
"FNDC4",0.344532641282207,4938
"AQP7P2",0.344532036218403,5561
"GPR109B",0.344323835775688,9560
"APOBEC3G",0.344264499220997,10689
"HSPA4",-0.344187123716575,12134
"ZSWIM1",-0.34411461622079,4413
"TMLHE",0.344057947736041,5346
"EGR3",0.344024173912173,1546
"ZNF596",0.344016390082669,16358
"KIF21A",-0.343831963093049,14404
"OR52M1",-0.343742714281513,10444
"PLD3",0.34373098416788,8562
"KIAA1908",0.343714417417754,4668
"EIF3M",0.343699368701898,2368
"ACSM3",0.343693626914941,13089
"LCN6",0.343623627548198,10645
"LRRC56",-0.343481706123251,6886
"FLJ20581",0.34346122635123,12320
"ZNF289",0.343403917442139,5838
"SLC37A3",0.343374532413381,14132
"GTPBP10",0.343328949727058,12675
"CHAC1",-0.34329751451622,8169
"GTF2A1",-0.343247447851268,3323
"TRIM11",-0.343133006054734,9443
"CFP",0.343097084954071,10747
"LOC129293",0.343089028555687,12031
"ZNF559",0.343004848064107,13834
"MAP1LC3A",-0.342802597505371,7420
"NY-SAR-48",-0.342738434721677,7011
"HIST1H2BM",-0.342691692451834,6374
"ZNF446",-0.342606970130631,13040
"C19orf39",-0.342580836460008,2238
"SLCO3A1",0.342502589572807,5627
"LAMA3",0.34224792038685,4834
"SIX3",-0.34211409570295,16468
"KIAA0241",-0.342092220770893,11238
"VSNL1",0.342088879310343,1268
"HMHB1",-0.342047729755199,16290
"RECQL4",-0.341997453733822,10772
"FAM46C",0.341907224812205,13935
"NDUFC1",-0.341884841461434,15387
"C19orf12",0.34188418689573,10517
"GRM4",-0.341787222291614,10706
"LTB4DH",0.341724543846576,2560
"KRT6B",0.341640921871573,10732
"LOC389199",-0.341556464920469,8824
"YBX1",0.341292416279838,13584
"ZNF703",-0.341057707828528,951
"SCN2B",0.341015400178956,15083
"CXCL1",0.340990591015653,1845
"CARM1",-0.340813954214511,3854
"LOC643905",-0.340802270062174,12312
"DFFA",-0.340746920251008,6050
"IFT52",0.340651624391346,6549
"C6",0.340595914803459,15160
"GDF10",0.340573308086507,144
"TMEM95",-0.340503819127328,12548
"PIK3R5",0.340485968594212,6614
"C6orf21",-0.340416970143748,495
"OPRD1",0.34038012195293,14792
"GOLGA8A",0.340345113781362,3599
"LOC92017",0.340320207565345,13881
"SP3",-0.340211418916305,11659
"GSTA4",0.340194481141001,7808
"PSMB6",0.340142783915827,9991
"HIST1H2BL",-0.339800681449829,11060
"ILF3",-0.339746752679711,16680
"SH3TC2",0.339706538667466,9351
"MYC",0.339675708364502,4809
"ADAMTS14",-0.339630953285819,14418
"FOXP2",0.33959928144817,13599
"ZNF275",-0.339571727305891,6797
"GADL1",-0.339542263807677,13085
"NTRK1",0.339526551136114,4398
"PTOV1",-0.339507547551067,16315
"LMAN1L",-0.339476500462778,15300
"PIWIL4",0.339407979058302,3904
"C11orf42",-0.339273315747498,7671
"HIST1H2BG",-0.339137623815393,6097
"S100P",-0.339133877940802,3329
"LRTM2",-0.339119202057662,16176
"DMXL1",0.339112216767206,11275
"C20orf82",0.339095102822462,12922
"C14orf172",-0.339049925679662,779
"EIF4G3",-0.339040485442904,4456
"SNAG1",0.339019204571579,1841
"CLCNKB",-0.338860503291355,9220
"SLC5A10",-0.338831459909782,739
"SCEL",0.338813541671481,16677
"DOCK2",0.338782182736854,3341
"ZC3HAV1",-0.338771714763696,12188
"PGDS",0.338756649214519,16155
"PARVG",0.338732118589663,4916
"COX15",0.338714605483914,13051
"CLRN1",-0.338649731662537,14137
"DCDC2",0.338630826461606,8118
"HCRTR1",-0.338622295131107,9064
"PLD4",0.338573414884535,3950
"MAPKAPK2",-0.338570485117658,4437
"TGFBR2",0.338539141825202,1938
"DKFZp667G2110",0.338490978332681,7241
"TAL2",-0.338413779104751,13446
"RNF150",0.338386804639577,6927
"AHCTF1",-0.338236348951585,9177
"PAGE4",-0.338197741636733,5785
"MYH3",0.338108337064908,1376
"TAF3",-0.338089928519281,3051
"PAGE1",-0.338075040429079,2794
"LOC401397",0.338067712894061,8757
"ATP9B",0.338062384637307,15199
"TMEM131",0.337968895886099,8434
"MRAP",0.337914598450962,2316
"CD40LG",0.337874968559719,15140
"PLA2G7",0.337819249962589,7329
"NOSIP",-0.337777665409511,7707
"C20orf160",0.337746986316127,2519
"DNASE1L2",-0.337634589865862,6281
"GPR125",0.337556985104198,14988
"HCG8",-0.33754956114585,7388
"OR5D14",-0.337522804825574,10924
"HIST1H2AK",-0.337440699514868,3959
"SKAP2",0.337395800380571,13311
"HOMEZ",-0.337388268779302,13024
"OR11A1",-0.337310145817232,6410
"HIST3H2BB",-0.337182453503156,5351
"TAAR5",-0.337160314608206,11528
"BCKDHB",0.337158359691956,12980
"GPR156",-0.336922745910243,15015
"CCDC121",0.336903525398993,17133
"MGC10981",-0.336871316677429,9598
"ATP5A1",0.33667626045378,4942
"OSBPL1A",0.336659037810455,15877
"RNF214",0.336634020435305,12744
"LCE1C",-0.33656205206169,2670
"CDCA8",-0.33651861896766,6545
"GPR137B",-0.336377252566428,9915
"ACO1",0.33635106149255,3672
"MAL2",-0.336344687512118,8692
"BTBD14B",-0.336209007582915,368
"C16orf70",-0.336171978081213,5324
"TSPAN19",-0.336160381426981,13409
"FFAR2",-0.336139719971663,7412
"LYRM4",0.336003194825905,6350
"FAM120C",-0.335961119722662,1591
"BIC",0.335939359930058,11239
"CLCN1",-0.335936786722941,7249
"RNASE7",0.335935983201497,2895
"CNNM4",-0.335898495894744,16600
"TBC1D10B",-0.335864575067836,17077
"ZNF391",0.335760533253276,13998
"RPL4",0.335727136982284,249
"PEBP4",0.335522862033545,10892
"ZYX",0.335392318948155,7980
"E2F2",-0.335385009619966,9551
"SAT2",0.335292947821418,4737
"ING4",0.335290087067027,1783
"SH3D19",0.335175274949195,11139
"FABP4",0.335162346823115,10679
"SLAMF9",-0.335137901494951,14746
"ARHGAP30",0.335127910144329,3384
"ALDH7A1",0.335121394364672,14484
"SAP30L",-0.335113126107956,16776
"SHMT1",0.33495943265407,14567
"GALE",-0.334932321528302,17075
"FABP5",0.334907334292367,6671
"UTF1",-0.334906448210113,6603
"ADAMTS7",-0.334880097395608,9822
"FNDC8",-0.334656218195157,11044
"ALG3",-0.33459089955619,17059
"NHN1",-0.334457361031669,6258
"PITX3",-0.334369722419163,10705
"GEM",0.334290020360747,12918
"SYNGR4",-0.334240489586617,4767
"PIK3CD",0.334192706732303,2659
"CLPX",0.334184839818478,7346
"HIST1H1E",-0.334182532929219,4497
"DKFZP564O0523",0.334110051668827,5767
"CHRNA4",-0.334029592943452,16888
"PAPLN",0.333965197462713,17127
"NCLN",-0.333812252623188,1055
"TARBP2",-0.333794035953033,5118
"EHHADH",0.333764779596524,9801
"NCSTN",-0.333719163316926,13431
"CLCA2",0.33371737537417,3695
"PDCD4",0.333695023761627,100
"FREM1",0.333677499307692,4240
"KIAA1856",-0.333656422333623,5816
"CLCN4",0.333563989566078,175
"MAST2",-0.333551160247527,3321
"IL7",0.333513193216532,2153
"CD5",0.333368687436203,4077
"PTX3",0.333163801360698,1489
"ESR2",0.33309075621539,16159
"C18orf16",0.333044729936279,7820
"TRAPPC5",-0.333028718326877,2585
"C6orf136",-0.333010853025372,8484
"ZNF488",0.332933091914343,12824
"CORO2A",-0.332851967602109,4500
"RSPO2",-0.332839805327025,11116
"LRIG3",0.332784855041022,7957
"C20orf79",0.332770203681509,3955
"MYOZ2",0.332688215388866,15506
"KIAA0922",0.332588335707444,13794
"PPM2C",0.332568478987943,11272
"C9orf25",-0.332564905947618,11097
"CDC37L1",0.332478120874754,3565
"SEMA3C",0.332286548241187,8695
"TMEM27",0.332275796640125,16659
"PXMP4",-0.332270068722225,9353
"TGFBR3",0.332256455621623,11688
"PPAP2B",0.332238050521123,6218
"C17orf38",0.33209796707397,15202
"UBAP2L",-0.331954200708389,16956
"ADH7",-0.331897956659249,12225
"MARCH1",0.331862859102284,17249
"PRR12",-0.331827242164475,15007
"PROL1",0.33178168580279,12434
"MAPKAP1",0.331766875939264,3422
"Rgr",0.331628631713522,2358
"UBIAD1",-0.331614474175023,12820
"DUSP21",-0.331554456177153,1734
"COL11A1",-0.331526400329102,9728
"ZDHHC24",-0.331445404589745,7908
"C17orf45",0.331327557030257,15498
"F12",-0.331247762639569,4222
"AMY2A",0.331089616611909,3612
"TCF7L2",0.331082592511077,14958
"CUGBP2",0.331048875718474,14281
"PROM1",0.330729331172907,4043
"FEZF2",-0.330650542067064,1861
"FLJ10490",-0.330608636505592,2069
"FAM12B",0.330606448239896,3308
"MBD6",-0.330541432228652,8311
"PNKP",-0.330373495575871,3326
"LOC339483",0.330335158461457,12383
"SSSCA1",-0.330318716140132,4105
"WDR24",-0.330257575362919,3568
"COX7C",-0.330195371137261,16125
"PHF8",-0.330174246372603,7376
"KCNQ1",-0.330098233213193,15685
"XRN2",0.330049081025414,13194
"YTHDF2",-0.330028058440012,3001
"ODZ2",0.329942099181796,3327
"C21orf56",-0.329916332948382,2308
"HTN1",-0.329890860126748,15217
"GCET2",0.329877160521783,1431
"LRRIQ2",-0.329806288870742,820
"CNTNAP3",0.329776806352218,8375
"LSM7",-0.329693131986573,8179
"C11orf74",0.329629709153072,13829
"AMOT",0.329611415948676,3218
"ZNF524",-0.329570745212395,13428
"HTR1B",-0.329537802070331,16840
"C5",0.329514661660681,9059
"SUCLG2",0.329486520602036,5329
"MAP3K4",0.329361615067982,5161
"SURF2",-0.329331363081406,3771
"ALDH2",0.329270095265388,2312
"ZNF25",0.329198276536034,2330
"MBOAT2",-0.329192821382839,15147
"GRB10",0.329132972438335,14637
"RFTN2",0.329122741779666,12951
"PTTG1",-0.328980410679545,2725
"STBD1",0.328918523470772,3524
"RPS6KA4",-0.328900313095613,5054
"SLIT1",-0.328833457395451,13552
"ADAMTS1",0.328798099097908,3907
"FKSG24",-0.328673107395814,8244
"MGC26718",0.32865248122857,13360
"MGC119295",-0.328618677029715,14476
"MBIP",0.328406286567256,6304
"F11",-0.328385955694777,12182
"RAVER1",-0.328358968308264,9202
"AMN",-0.32829157027188,1943
"DPP8",0.328274945090335,6268
"RCL1",0.328234396522025,10918
"GPR50",-0.328217844479011,6173
"RSU1",0.328098847481242,8980
"HSPD1",-0.328070430555151,13155
"HIST1H2BF",-0.328028528074446,6544
"KCNK17",0.328010436666603,10162
"C1orf83",0.327980679754526,7276
"C5orf29",0.327954144409676,10398
"TMEM66",0.32790639167843,1218
